qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	qlen	sstart	send	slen	evalue	bitscore	qcov	scov
TRINITY_DN20201_c0_g1_i16.p1	Spodoptera|XP_035453953.1	32.558	43	29	0	95	137	376	152	194	240	0.036	26.2	11.4362	17.9167
TRINITY_DN20201_c0_g1_i16.p1	Bmori|NP_001040435.1	30.233	43	30	0	95	137	376	152	194	240	0.11	24.6	11.4362	17.9167
TRINITY_DN3905_c0_g1_i22.p1	Spodoptera|XP_035431091.1	29.730	37	26	0	413	449	503	19	55	388	0.91	22.3	7.35586	9.53608
TRINITY_DN3488_c0_g1_i12.p1	Spodoptera|XP_050562835.1	43.750	16	9	0	78	93	104	1353	1368	1896	0.85	19.6	15.3846	0.843882
TRINITY_DN24276_c1_g3_i2.p1	Spodoptera|XP_050558940.1	46.667	15	8	0	45	59	103	46	60	877	0.93	19.6	14.5631	1.71038
TRINITY_DN24276_c1_g3_i2.p1	Spodoptera|XP_050558941.1	46.667	15	8	0	45	59	103	46	60	821	0.95	19.6	14.5631	1.82704
TRINITY_DN5755_c0_g1_i2.p1	Bmori|XP_004930497.3	37.931	29	17	1	142	170	385	35	62	364	0.20	24.3	7.53247	7.96703
TRINITY_DN5755_c0_g1_i2.p1	Spodoptera|XP_050562835.1	26.562	64	37	1	94	147	385	416	479	1896	0.36	23.5	16.6234	3.37553
TRINITY_DN4842_c0_g1_i1.p1	Bmori|XP_062528878.1	24.490	98	69	2	369	466	1221	109	201	259	0.11	26.6	8.02621	37.8378
TRINITY_DN4842_c0_g1_i1.p1	Spodoptera|XP_050558941.1	40.909	22	13	0	304	325	1221	159	180	821	0.52	24.6	1.8018	2.67966
TRINITY_DN4842_c0_g1_i1.p1	Spodoptera|XP_050558940.1	40.909	22	13	0	304	325	1221	159	180	877	0.60	24.6	1.8018	2.50855
TRINITY_DN14652_c0_g1_i22.p1	Spodoptera|XP_035441818.2	18.367	49	40	0	135	183	282	42	90	230	0.15	23.9	17.3759	21.3043
TRINITY_DN33283_c1_g2_i1.p1	Spodoptera|XP_050559253.1	28.000	25	18	0	19	43	112	114	138	223	0.66	20.0	22.3214	11.2108
TRINITY_DN3906_c0_g1_i2.p1	Bmori|XP_012546165.2	28.000	75	41	1	992	1053	1408	71	145	276	0.024	28.9	5.3267	27.1739
TRINITY_DN3906_c0_g1_i2.p1	Bmori|XP_012544301.1	35.897	39	17	2	1116	1146	1408	27	65	282	0.91	23.9	2.76989	13.8298
TRINITY_DN3906_c0_g1_i2.p1	Spodoptera|XP_035443791.1	35.897	39	17	2	1116	1146	1408	27	65	283	0.91	23.9	2.76989	13.7809
TRINITY_DN9031_c0_g1_i1.p1	Spodoptera|XP_050560502.1	40.909	22	12	1	60	80	499	155	176	305	0.66	22.7	4.40882	7.21311
TRINITY_DN9008_c0_g1_i1.p1	Bmori|NP_001040283.1	40.000	20	12	0	66	85	208	108	127	149	0.60	21.2	9.61538	13.4228
TRINITY_DN56436_c0_g1_i1.p1	Spodoptera|XP_050562835.1	37.931	29	18	0	293	321	372	378	406	1896	0.052	26.2	7.7957	1.52954
TRINITY_DN157_c0_g3_i1.p1	Spodoptera|XP_050563972.1	61.538	13	5	0	41	53	104	225	237	333	0.77	19.6	12.5	3.9039
TRINITY_DN157_c0_g3_i1.p1	Spodoptera|XP_035444919.1	61.538	13	5	0	41	53	104	225	237	333	0.77	19.6	12.5	3.9039
TRINITY_DN2434_c0_g1_i1.p1	Spodoptera|XP_050558885.1	39.130	46	23	1	387	432	486	17	57	450	0.51	23.1	9.46502	10.2222
TRINITY_DN12942_c0_g1_i3.p1	Bmori|XP_012546165.2	25.410	122	75	4	16	136	210	4	110	276	1.41e-04	32.7	58.0952	44.2029
TRINITY_DN12942_c0_g1_i3.p1	Spodoptera|XP_050559253.1	26.389	72	45	1	115	186	210	38	101	223	0.27	22.3	34.2857	32.287
TRINITY_DN16337_c0_g3_i1.p1	Spodoptera|XP_035444919.1	25.424	59	35	2	28	77	117	14	72	333	0.10	22.7	50.4274	17.7177
TRINITY_DN16337_c0_g3_i1.p1	Spodoptera|XP_050563972.1	25.424	59	35	2	28	77	117	14	72	333	0.11	22.7	50.4274	17.7177
TRINITY_DN1521_c0_g1_i1.p1	Bmori|XP_004930432.1	25.641	39	29	0	71	109	128	127	165	658	0.53	20.8	30.4688	5.92705
TRINITY_DN1521_c0_g1_i1.p1	Bmori|XP_004930431.1	25.641	39	29	0	71	109	128	127	165	802	0.55	20.8	30.4688	4.86284
TRINITY_DN994_c0_g1_i1.p1	Bmori|XP_004930497.3	46.429	28	14	1	1536	1562	1963	294	321	364	0.17	26.9	1.42639	7.69231
TRINITY_DN285_c2_g1_i2.p1	Bmori|XP_004930432.1	36.364	33	21	0	27	59	518	429	461	658	0.050	26.6	6.37066	5.0152
TRINITY_DN285_c2_g1_i2.p1	Bmori|XP_004930431.1	36.364	33	21	0	27	59	518	429	461	802	0.051	26.6	6.37066	4.11471
TRINITY_DN20457_c0_g2_i4.p1	Spodoptera|XP_050562835.1	30.000	50	31	1	32	81	154	223	268	1896	0.98	20.4	32.4675	2.63713
TRINITY_DN6666_c0_g1_i1.p1	Spodoptera|XP_035441818.2	24.138	58	40	1	112	165	280	165	222	230	0.65	21.9	20.7143	25.2174
TRINITY_DN5055_c0_g1_i1.p1	Bmori|XP_012544301.1	35.185	54	29	2	60	110	356	55	105	282	0.046	25.8	15.1685	19.1489
TRINITY_DN5055_c0_g1_i1.p1	Spodoptera|XP_035443791.1	35.185	54	29	2	60	110	356	55	105	283	0.046	25.8	15.1685	19.0813
TRINITY_DN5055_c0_g1_i1.p1	Spodoptera|XP_035443792.1	35.185	54	29	2	60	110	356	55	105	260	0.047	25.8	15.1685	20.7692
TRINITY_DN5055_c0_g1_i1.p1	Bmori|NP_001040533.1	35.185	54	29	2	60	110	356	55	105	260	0.055	25.8	15.1685	20.7692
TRINITY_DN4817_c0_g1_i2.p1	Spodoptera|XP_050562835.1	30.000	40	27	1	26	65	100	352	390	1896	0.50	20.4	40	2.1097
TRINITY_DN714_c0_g1_i11.p1	Bmori|XP_062528878.1	56.250	16	7	0	101	116	282	159	174	259	0.27	23.1	5.67376	6.17761
TRINITY_DN297_c0_g1_i6.p1	Spodoptera|XP_050562835.1	25.926	54	38	1	38	91	162	222	273	1896	0.79	20.8	33.3333	2.8481
TRINITY_DN55663_c0_g1_i1.p1	Bmori|XP_012548985.2	75.000	8	2	0	9	16	100	84	91	387	0.56	20.0	8	2.06718
TRINITY_DN3487_c0_g1_i11.p1	Spodoptera|XP_050549798.1	34.375	64	31	4	838	894	1002	67	126	204	0.41	24.3	6.38723	31.3725
TRINITY_DN21950_c0_g1_i1.p1	Spodoptera|XP_050562835.1	25.301	83	52	2	203	275	393	1029	1111	1896	0.31	23.9	21.1196	4.37764
TRINITY_DN54727_c0_g1_i2.p1	Spodoptera|XP_050558326.1	28.070	57	38	1	67	120	144	339	395	556	0.18	22.3	39.5833	10.2518
TRINITY_DN54727_c0_g1_i2.p1	Bmori|XP_062532228.1	38.889	18	11	0	45	62	144	177	194	215	0.85	20.4	12.5	8.37209
TRINITY_DN1638_c0_g1_i6.p1	Bmori|NP_001037546.1	38.235	34	21	0	699	732	839	121	154	220	0.34	24.3	4.05244	15.4545
TRINITY_DN1638_c0_g1_i6.p1	Spodoptera|XP_050562835.1	41.935	31	17	1	492	521	839	44	74	1896	0.54	24.3	3.69487	1.63502
TRINITY_DN7438_c0_g2_i6.p1	Spodoptera|XP_050549798.1	33.824	68	39	1	264	325	582	68	135	204	0.054	26.2	11.6838	33.3333
TRINITY_DN32783_c0_g3_i1.p1	Spodoptera|XP_050559253.1	52.941	17	8	0	66	82	246	155	171	223	0.11	23.9	6.91057	7.62332
TRINITY_DN2137_c1_g1_i1.p1	Spodoptera|XP_050557548.1	36.842	38	18	1	397	434	524	27	58	217	0.41	23.5	7.25191	17.5115
TRINITY_DN2137_c1_g1_i1.p1	Bmori|XP_012544300.1	46.429	28	12	1	358	385	524	26	50	204	0.85	22.3	5.34351	13.7255
TRINITY_DN7722_c1_g1_i1.p1	Spodoptera|XP_050557506.1	22.826	92	57	4	566	650	857	75	159	433	0.41	24.3	10.7351	21.2471
TRINITY_DN7722_c1_g1_i1.p1	Spodoptera|XP_050560502.1	60.000	15	6	0	47	61	857	212	226	305	0.49	23.9	1.75029	4.91803
TRINITY_DN1224_c1_g1_i3.p1	Spodoptera|XP_050558940.1	53.846	13	6	0	31	43	135	751	763	877	0.37	21.6	9.62963	1.48233
TRINITY_DN1224_c1_g1_i3.p1	Spodoptera|XP_050558940.1	53.846	13	6	0	107	119	135	751	763	877	0.37	21.6	9.62963	1.48233
TRINITY_DN13040_c0_g2_i1.p1	Spodoptera|XP_050563972.1	41.176	17	10	0	69	85	110	76	92	333	0.81	20.0	15.4545	5.10511
TRINITY_DN13040_c0_g2_i1.p1	Spodoptera|XP_035444919.1	41.176	17	10	0	69	85	110	76	92	333	0.81	20.0	15.4545	5.10511
TRINITY_DN13040_c0_g2_i1.p1	Bmori|XP_062526798.1	35.000	20	13	0	66	85	110	72	91	332	0.88	19.6	18.1818	6.0241
TRINITY_DN30236_c0_g2_i1.p1	Spodoptera|XP_050562835.1	26.786	56	38	1	45	100	106	773	825	1896	0.51	20.4	52.8302	2.95359
TRINITY_DN1777_c0_g1_i20.p1	Spodoptera|XP_035445331.2	25.000	44	33	0	53	96	323	13	56	149	0.089	24.3	13.6223	29.5302
TRINITY_DN854_c0_g1_i1.p1	Bmori|XP_004930432.1	31.250	32	22	0	265	296	844	220	251	658	0.72	23.9	3.79147	4.86322
TRINITY_DN854_c0_g1_i1.p1	Bmori|XP_004930431.1	31.250	32	22	0	265	296	844	220	251	802	0.77	23.5	3.79147	3.99002
TRINITY_DN44947_c0_g1_i1.p1	Bmori|NP_001037546.1	42.105	19	11	0	13	31	223	134	152	220	0.098	23.9	8.52018	8.63636
TRINITY_DN44947_c0_g1_i1.p1	Bmori|XP_012546165.2	22.222	153	86	5	9	141	223	78	217	276	0.10	23.9	68.6099	55.4348
TRINITY_DN44947_c0_g1_i1.p1	Spodoptera|XP_035440580.2	53.333	15	7	0	13	27	223	134	148	221	0.28	22.7	6.72646	6.78733
TRINITY_DN55522_c0_g1_i1.p1	Spodoptera|XP_050562835.1	40.000	15	9	0	87	101	105	1292	1306	1896	0.76	20.0	14.2857	0.791139
TRINITY_DN4259_c0_g4_i2.p1	Bmori|XP_004930497.3	57.143	14	6	0	59	72	101	256	269	364	0.60	20.0	13.8614	3.84615
TRINITY_DN14069_c0_g2_i4.p1	Bmori|XP_012546165.2	31.250	32	20	2	262	293	348	3	32	276	0.14	24.3	9.1954	11.5942
TRINITY_DN14069_c0_g2_i4.p1	Spodoptera|XP_035453953.1	22.449	49	29	1	247	286	348	94	142	240	0.67	21.9	14.0805	20.4167
TRINITY_DN13854_c0_g2_i2.p1	Spodoptera|XP_050558885.1	42.308	26	15	0	252	277	318	117	142	450	0.14	24.3	8.1761	5.77778
TRINITY_DN13854_c0_g2_i2.p1	Bmori|NP_001040283.1	27.586	29	21	0	211	239	318	52	80	149	0.97	21.2	9.1195	19.4631
TRINITY_DN31572_c1_g1_i1.p1	Spodoptera|XP_035444198.2	23.684	76	41	3	132	192	281	97	170	204	0.16	23.5	27.0463	37.2549
TRINITY_DN295_c0_g3_i1.p1	Spodoptera|XP_050557506.1	21.875	64	41	2	97	151	262	115	178	433	0.94	21.2	24.4275	14.7806
TRINITY_DN60694_c0_g1_i1.p1	Bmori|XP_012546165.2	28.571	126	82	3	10	129	297	4	127	276	2.61e-07	42.0	42.4242	45.6522
TRINITY_DN60694_c0_g1_i1.p1	Spodoptera|XP_050560502.1	27.586	87	61	1	11	95	297	67	153	305	3.13e-04	32.3	29.2929	28.5246
TRINITY_DN28523_c0_g1_i1.p1	Spodoptera|XP_050558941.1	33.333	33	22	0	66	98	133	141	173	821	0.91	20.0	24.812	4.01949
TRINITY_DN28523_c0_g1_i1.p1	Spodoptera|XP_050558940.1	33.333	33	22	0	66	98	133	141	173	877	0.92	20.0	24.812	3.76283
TRINITY_DN8909_c0_g1_i1.p1	Bmori|XP_004930431.1	37.209	43	26	1	93	135	196	600	641	802	0.083	24.3	21.9388	5.3616
TRINITY_DN8909_c0_g1_i1.p1	Bmori|XP_004930431.1	26.761	71	35	3	58	111	196	403	473	802	0.80	21.2	36.2245	8.85287
TRINITY_DN8909_c0_g1_i1.p1	Bmori|XP_004930432.1	37.209	43	26	1	93	135	196	600	641	658	0.085	24.3	21.9388	6.53495
TRINITY_DN8909_c0_g1_i1.p1	Bmori|XP_004930432.1	26.761	71	35	3	58	111	196	403	473	658	0.72	21.2	36.2245	10.7903
TRINITY_DN8909_c0_g1_i1.p1	Spodoptera|XP_050557506.1	38.889	18	11	0	46	63	196	188	205	433	0.76	21.2	9.18367	4.15704
TRINITY_DN8909_c0_g1_i1.p1	Spodoptera|XP_050562835.1	33.333	21	14	0	92	112	196	3	23	1896	0.78	21.2	10.7143	1.10759
TRINITY_DN45044_c0_g1_i1.p1	Bmori|XP_012546165.2	32.653	49	30	2	14	61	104	56	102	276	0.14	21.9	47.1154	17.7536
TRINITY_DN45044_c0_g1_i1.p1	Spodoptera|XP_050562835.1	40.909	22	12	1	60	81	104	1282	1302	1896	0.70	20.0	21.1538	1.16034
TRINITY_DN24688_c0_g1_i1.p1	Spodoptera|XP_050560502.1	24.516	155	100	4	24	171	261	65	209	305	0.16	23.9	59.387	50.8197
TRINITY_DN7321_c0_g1_i15.p1	Spodoptera|XP_050562835.1	38.095	21	13	0	565	585	627	36	56	1896	0.68	23.5	3.34928	1.10759
TRINITY_DN713_c0_g1_i1.p1	Bmori|XP_004930431.1	25.342	146	87	6	321	459	780	86	216	802	0.24	25.0	18.7179	18.2045
TRINITY_DN713_c0_g1_i1.p1	Bmori|XP_004930432.1	25.342	146	87	6	321	459	780	86	216	658	0.28	25.0	18.7179	22.1884
TRINITY_DN296_c0_g1_i10.p1	Bmori|XP_004930432.1	37.037	27	17	0	78	104	152	396	422	658	0.35	21.6	17.7632	4.10334
TRINITY_DN296_c0_g1_i10.p1	Bmori|XP_004930431.1	37.037	27	17	0	78	104	152	396	422	802	0.36	21.6	17.7632	3.36658
TRINITY_DN296_c0_g1_i10.p1	Spodoptera|XP_050558940.1	39.394	33	19	1	78	109	152	415	447	877	0.66	20.8	21.7105	3.76283
TRINITY_DN17131_c0_g1_i2.p1	Spodoptera|XP_050558326.1	21.311	61	40	1	39	99	175	217	269	556	0.31	22.3	34.8571	10.9712
TRINITY_DN17131_c0_g1_i2.p1	Spodoptera|XP_050558941.1	37.500	24	15	0	13	36	175	788	811	821	0.80	20.8	13.7143	2.92326
TRINITY_DN1880_c6_g1_i1.p1	Bmori|XP_037874601.1	25.000	80	54	2	33	106	106	76	155	217	0.18	21.6	75.4717	36.8664
TRINITY_DN1880_c6_g1_i1.p1	Spodoptera|XP_050558885.1	24.561	57	43	0	48	104	106	321	377	450	0.58	20.4	53.7736	12.6667
TRINITY_DN1880_c6_g1_i1.p1	Spodoptera|XP_050557506.1	25.714	35	26	0	33	67	106	76	110	433	0.72	20.0	33.0189	8.08314
TRINITY_DN34327_c0_g1_i1.p1	Bmori|XP_062532228.1	28.302	53	38	0	185	237	357	45	97	215	0.026	26.6	14.8459	24.6512
TRINITY_DN34327_c0_g1_i1.p1	Spodoptera|XP_050558885.1	24.528	53	38	1	187	237	357	48	100	450	0.043	26.2	14.8459	11.7778
TRINITY_DN34327_c0_g1_i1.p1	Spodoptera|XP_050558885.1	27.273	33	24	0	205	237	357	293	325	450	0.21	23.9	9.2437	7.33333
TRINITY_DN34327_c0_g1_i1.p1	Bmori|XP_004930431.1	31.481	54	34	2	66	119	357	66	116	802	0.14	24.6	15.1261	6.73317
TRINITY_DN34327_c0_g1_i1.p1	Bmori|XP_004930432.1	30.000	60	39	2	60	119	357	60	116	658	0.15	24.6	16.8067	9.11854
TRINITY_DN34327_c0_g1_i1.p1	Spodoptera|XP_050562835.1	46.154	26	14	0	327	352	357	1177	1202	1896	0.20	24.3	7.28291	1.37131
TRINITY_DN34327_c0_g1_i1.p1	Spodoptera|XP_050559253.1	29.032	31	22	0	207	237	357	67	97	223	0.30	23.1	8.68347	13.9013
TRINITY_DN1660_c0_g1_i11.p1	Bmori|NP_001037546.1	50.000	16	8	0	258	273	471	104	119	220	0.75	22.3	3.39703	7.27273
TRINITY_DN7460_c0_g1_i1.p1	Spodoptera|XP_050558941.1	24.419	86	48	2	29	112	343	550	620	821	0.11	25.0	25.0729	10.475
TRINITY_DN7460_c0_g1_i1.p1	Spodoptera|XP_050558940.1	24.419	86	48	2	29	112	343	550	620	877	0.15	24.3	25.0729	9.80616
TRINITY_DN44945_c0_g1_i1.p1	Bmori|XP_004930432.1	21.918	73	51	1	65	131	132	208	280	658	0.26	21.9	55.303	11.0942
TRINITY_DN44945_c0_g1_i1.p1	Bmori|XP_004930431.1	21.918	73	51	1	65	131	132	208	280	802	0.27	21.9	55.303	9.10224
TRINITY_DN44945_c0_g1_i1.p1	Spodoptera|XP_050558941.1	26.087	69	49	2	50	117	132	213	280	821	0.53	20.8	52.2727	8.40438
TRINITY_DN44945_c0_g1_i1.p1	Spodoptera|XP_050558940.1	26.087	69	49	2	50	117	132	213	280	877	0.86	20.4	52.2727	7.86773
TRINITY_DN10534_c0_g1_i6.p1	Bmori|XP_062528878.1	24.074	54	25	2	1	38	113	52	105	259	0.16	21.9	47.7876	20.8494
TRINITY_DN11447_c0_g6_i1.p1	Spodoptera|XP_050560502.1	28.333	60	30	2	44	90	154	133	192	305	0.71	20.8	38.961	19.6721
TRINITY_DN15679_c0_g1_i15.p1	Bmori|XP_004930431.1	37.037	27	17	0	24	50	205	218	244	802	0.74	21.2	13.1707	3.36658
TRINITY_DN15679_c0_g1_i15.p1	Bmori|XP_004930432.1	37.037	27	17	0	24	50	205	218	244	658	0.82	21.2	13.1707	4.10334
TRINITY_DN853_c0_g1_i1.p1	Spodoptera|XP_050558326.1	25.126	199	125	10	260	437	849	89	284	556	0.20	25.4	23.4393	35.7914
TRINITY_DN853_c0_g1_i1.p1	Bmori|XP_004930431.1	55.000	20	9	0	413	432	849	224	243	802	0.49	24.3	2.35571	2.49377
TRINITY_DN853_c0_g1_i1.p1	Bmori|XP_004930432.1	55.000	20	9	0	413	432	849	224	243	658	0.49	24.3	2.35571	3.03951
TRINITY_DN3449_c2_g1_i1.p1	Spodoptera|XP_050558940.1	25.455	55	39	1	1246	1298	1366	148	202	877	0.058	28.1	4.02635	6.27138
TRINITY_DN3449_c2_g1_i1.p1	Spodoptera|XP_050558941.1	25.455	55	39	1	1246	1298	1366	148	202	821	0.064	27.7	4.02635	6.69915
TRINITY_DN155_c0_g1_i2.p1	Spodoptera|XP_050558941.1	38.462	39	18	2	57	95	266	748	780	821	0.53	22.3	14.6617	4.7503
TRINITY_DN40853_c0_g1_i1.p1	Spodoptera|XP_050558940.1	29.412	34	24	0	87	120	265	797	830	877	0.44	22.3	12.8302	3.87685
TRINITY_DN3449_c2_g2_i1.p1	Bmori|XP_012544301.1	24.051	79	43	2	231	309	315	71	132	282	0.35	23.1	25.0794	28.0142
TRINITY_DN3449_c2_g2_i1.p1	Bmori|NP_001040533.1	24.051	79	43	2	231	309	315	71	132	260	0.35	22.7	25.0794	30.3846
TRINITY_DN3449_c2_g2_i1.p1	Spodoptera|XP_035443792.1	24.051	79	43	2	231	309	315	71	132	260	0.37	22.7	25.0794	30.3846
TRINITY_DN3449_c2_g2_i1.p1	Spodoptera|XP_035443791.1	24.051	79	43	2	231	309	315	71	132	283	0.38	22.7	25.0794	27.9152
TRINITY_DN3449_c2_g2_i1.p1	Spodoptera|XP_050562835.1	31.034	58	39	1	248	304	315	1407	1464	1896	0.44	22.7	18.4127	3.05907
TRINITY_DN1145_c8_g1_i1.p1	Bmori|NP_001040435.1	25.000	56	42	0	255	310	929	81	136	240	0.66	23.5	6.02799	23.3333
TRINITY_DN10639_c2_g1_i3.p1	Bmori|XP_004930497.3	26.316	38	25	1	51	85	198	148	185	364	0.49	21.6	19.1919	10.4396
TRINITY_DN13155_c0_g1_i1.p1	Spodoptera|XP_050557548.1	26.966	89	58	3	12	94	158	87	174	217	0.022	25.0	56.3291	41.0138
TRINITY_DN2432_c0_g1_i11.p1	Bmori|XP_004930497.3	30.000	30	21	0	35	64	439	30	59	364	0.61	22.7	6.83371	8.24176
TRINITY_DN992_c0_g1_i14.p1	Bmori|NP_001037546.1	29.577	71	49	1	674	744	1291	150	219	220	0.95	23.5	5.49961	32.2727
TRINITY_DN294_c0_g1_i14.p1	Spodoptera|XP_050563972.1	50.000	18	9	0	604	621	671	36	53	333	0.79	23.1	2.68256	5.40541
TRINITY_DN294_c0_g1_i14.p1	Spodoptera|XP_035444919.1	50.000	18	9	0	604	621	671	36	53	333	0.79	23.1	2.68256	5.40541
TRINITY_DN969_c0_g2_i1.p1	Spodoptera|XP_050558885.1	34.375	64	28	3	153	213	217	33	85	450	0.016	26.6	29.4931	14.2222
TRINITY_DN3484_c0_g1_i4.p1	Bmori|XP_012548985.2	24.444	90	62	3	159	246	572	130	215	387	0.21	24.6	15.7343	23.2558
TRINITY_DN31030_c0_g1_i2.p1	Spodoptera|XP_050558941.1	29.167	72	43	3	107	170	308	620	691	821	0.086	25.0	23.3766	8.76979
TRINITY_DN31030_c0_g1_i2.p1	Spodoptera|XP_050558940.1	29.167	72	43	3	107	170	308	620	691	877	0.094	25.0	23.3766	8.20981
TRINITY_DN2548_c0_g1_i10.p1	Spodoptera|XP_050562835.1	21.111	90	60	2	204	292	510	1389	1468	1896	0.93	22.7	17.6471	4.74684
TRINITY_DN1635_c0_g1_i12.p1	Spodoptera|XP_050557506.1	20.755	53	40	1	65	115	264	338	390	433	0.91	21.6	20.0758	12.2402
TRINITY_DN1635_c0_g1_i12.p1	Spodoptera|XP_035431091.1	69.231	13	4	0	245	257	264	324	336	388	0.95	21.2	4.92424	3.35052
TRINITY_DN712_c0_g1_i1.p1	Bmori|XP_012544300.1	23.214	56	33	1	141	196	226	63	108	204	0.19	23.1	24.7788	27.451
TRINITY_DN41625_c0_g1_i1.p1	Spodoptera|XP_050557548.1	37.500	24	15	0	34	57	128	25	48	217	0.28	21.6	18.75	11.0599
TRINITY_DN41625_c0_g1_i1.p1	Spodoptera|XP_050557506.1	25.676	74	53	2	39	112	128	345	416	433	0.50	20.8	57.8125	17.0901
TRINITY_DN32082_c0_g1_i2.p1	Spodoptera|XP_050562835.1	36.364	22	14	0	79	100	143	719	740	1896	0.83	20.4	15.3846	1.16034
TRINITY_DN3902_c0_g1_i1.p1	Spodoptera|XP_050558941.1	26.786	56	33	1	67	114	499	483	538	821	0.31	23.9	11.2224	6.82095
TRINITY_DN3902_c0_g1_i1.p1	Spodoptera|XP_050558940.1	26.786	56	33	1	67	114	499	483	538	877	0.33	23.9	11.2224	6.3854
TRINITY_DN4659_c1_g1_i1.p1	Bmori|XP_004922383.1	31.250	32	22	0	1	32	258	55	86	176	0.25	22.7	12.4031	18.1818
TRINITY_DN13014_c0_g1_i7.p1	Bmori|XP_004930431.1	32.692	52	32	1	176	227	320	657	705	802	0.48	22.7	16.25	6.48379
TRINITY_DN5192_c0_g1_i1.p1	Spodoptera|XP_050559253.1	36.364	33	21	0	435	467	583	23	55	223	0.28	24.3	5.66038	14.7982
TRINITY_DN37506_c0_g1_i1.p1	Spodoptera|XP_050559253.1	39.130	23	14	0	42	64	246	187	209	223	0.34	22.3	9.34959	10.3139
TRINITY_DN3175_c3_g1_i1.p1	Spodoptera|XP_050562835.1	32.000	25	17	0	67	91	101	1425	1449	1896	0.50	20.4	24.7525	1.31857
TRINITY_DN3175_c3_g1_i1.p1	Bmori|NP_001040283.1	35.484	31	20	0	63	93	101	33	63	149	0.53	20.0	30.6931	20.8054
TRINITY_DN3175_c3_g1_i1.p1	Bmori|XP_004930497.3	41.667	24	12	1	55	78	101	106	127	364	0.64	20.0	23.7624	6.59341
TRINITY_DN3175_c3_g1_i1.p1	Bmori|NP_001040435.1	44.444	27	11	2	62	88	101	210	232	240	0.74	19.6	26.7327	11.25
TRINITY_DN60413_c0_g1_i1.p1	Spodoptera|XP_050558941.1	30.303	33	23	0	55	87	171	709	741	821	0.81	20.8	19.2982	4.01949
TRINITY_DN60413_c0_g1_i1.p1	Spodoptera|XP_050558940.1	30.303	33	23	0	55	87	171	709	741	877	0.99	20.4	19.2982	3.76283
TRINITY_DN851_c0_g1_i48.p1	Spodoptera|XP_035440580.2	50.000	20	10	0	29	48	601	166	185	221	0.22	24.6	3.32779	9.04977
TRINITY_DN3048_c1_g1_i1.p1	Spodoptera|XP_050562835.1	26.316	38	21	1	49	79	147	1440	1477	1896	0.52	21.2	25.8503	2.00422
TRINITY_DN142_c2_g1_i17.p1	Bmori|XP_012546165.2	28.099	121	60	4	1955	2055	3060	31	144	276	0.26	26.6	3.95425	43.8406
TRINITY_DN142_c2_g1_i17.p1	Spodoptera|XP_035443791.1	41.935	31	18	0	50	80	3060	250	280	283	0.26	26.9	1.01307	10.9541
TRINITY_DN7436_c0_g1_i3.p1	Bmori|XP_004930432.1	25.455	55	41	0	22	76	1310	455	509	658	0.30	25.4	4.19847	8.35866
TRINITY_DN7436_c0_g1_i3.p1	Bmori|XP_004930431.1	25.455	55	41	0	22	76	1310	455	509	802	0.36	25.4	4.19847	6.85786
TRINITY_DN7436_c0_g1_i3.p1	Bmori|XP_004930431.1	38.710	31	19	0	1265	1295	1310	266	296	802	0.93	23.9	2.36641	3.86534
TRINITY_DN7436_c0_g1_i3.p1	Spodoptera|XP_050558941.1	21.429	56	44	0	21	76	1310	473	528	821	0.58	24.6	4.27481	6.82095
TRINITY_DN7436_c0_g1_i3.p1	Spodoptera|XP_050558940.1	21.429	56	44	0	21	76	1310	473	528	877	0.84	24.3	4.27481	6.3854
TRINITY_DN7436_c0_g1_i3.p1	Spodoptera|XP_050562835.1	40.000	20	12	0	750	769	1310	965	984	1896	0.90	24.3	1.52672	1.05485
TRINITY_DN7436_c0_g1_i3.p1	Bmori|XP_062528878.1	50.000	20	10	0	824	843	1310	156	175	259	1.00	23.5	1.52672	7.72201
TRINITY_DN153_c0_g3_i1.p1	Bmori|XP_004930431.1	31.250	64	39	1	202	265	506	647	705	802	0.84	22.7	12.6482	7.98005
TRINITY_DN1775_c0_g1_i24.p1	Bmori|NP_001040283.1	28.571	42	26	1	105	142	230	11	52	149	0.22	22.7	18.2609	28.1879
TRINITY_DN4955_c0_g1_i1.p1	Spodoptera|XP_050562835.1	21.569	51	29	1	40	79	136	795	845	1896	0.11	23.1	37.5	2.68987
TRINITY_DN15939_c1_g1_i1.p1	Bmori|XP_012548985.2	23.256	43	33	0	65	107	116	235	277	387	0.45	20.8	37.069	11.1111
TRINITY_DN13154_c0_g1_i1.p1	Bmori|XP_012544300.1	30.556	36	25	0	44	79	407	50	85	204	0.48	22.7	8.84521	17.6471
TRINITY_DN2431_c0_g1_i2.p1	Spodoptera|XP_050549798.1	30.769	91	58	2	284	373	503	27	113	204	0.012	28.1	18.0915	44.6078
TRINITY_DN16334_c0_g1_i10.p1	Spodoptera|XP_050557506.1	24.615	65	48	1	112	175	271	120	184	433	0.082	24.6	23.9852	15.0115
TRINITY_DN2408_c0_g1_i1.p1	Spodoptera|XP_035431091.1	30.000	30	21	0	404	433	537	112	141	388	0.24	24.3	5.58659	7.73196
TRINITY_DN2408_c0_g1_i1.p1	Bmori|XP_012548985.2	30.000	30	21	0	404	433	537	111	140	387	0.26	24.3	5.58659	7.75194
