qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	qlen	sstart	send	slen	evalue	bitscore	qcov	scov
TRINITY_DN235_c0_g1_i1.p1	Bmori|NP_001177297.1	34.899	298	171	9	19	312	331	17	295	526	2.25e-43	149	90.0302	56.654
TRINITY_DN235_c0_g1_i1.p1	Spodoptera|XP_035435407.2	30.864	324	206	5	23	331	331	25	345	583	3.36e-43	149	97.8852	55.5746
TRINITY_DN235_c0_g1_i1.p1	Bmori|XP_062526727.1	33.435	329	171	11	23	331	331	24	324	533	4.16e-43	148	99.3958	61.7261
TRINITY_DN235_c0_g1_i1.p1	Bmori|XP_004933450.1	30.000	350	218	10	1	331	331	1	342	580	8.95e-42	145	105.74	60.3448
TRINITY_DN235_c0_g1_i1.p1	Spodoptera|XP_035451693.2	33.628	339	199	12	1	331	331	1	321	528	3.74e-38	134	102.417	64.2045
TRINITY_DN235_c0_g1_i1.p1	Bmori|NP_001116501.1	33.438	320	180	12	23	331	331	28	325	545	1.30e-34	125	96.6767	58.7156
TRINITY_DN235_c0_g1_i1.p1	Bmori|XP_004933503.2	27.726	321	215	6	23	331	331	23	338	581	5.39e-33	120	96.9789	55.2496
TRINITY_DN40933_c0_g1_i1.p1	Spodoptera|XP_050553603.1	42.857	28	13	1	149	176	204	382	406	554	0.89	21.9	13.7255	5.05415
TRINITY_DN6605_c0_g1_i2.p1	Spodoptera|XP_035449447.2	27.957	93	57	3	26	115	121	208	293	547	0.095	23.9	76.8595	17.0018
TRINITY_DN6605_c0_g1_i2.p1	Bmori|NP_001177297.1	22.500	40	31	0	20	59	121	464	503	526	0.25	22.3	33.0579	7.60456
TRINITY_DN54946_c0_g1_i1.p1	Spodoptera|XP_035452555.2	35.714	28	18	0	60	87	118	102	129	627	0.11	23.5	23.7288	4.46571
TRINITY_DN2095_c0_g1_i12.p1	Bmori|XP_062527686.1	39.394	33	20	0	237	269	399	206	238	545	0.035	27.7	8.27068	6.05505
TRINITY_DN36116_c0_g1_i1.p1	Spodoptera|XP_035435407.2	40.741	27	15	1	119	144	299	304	330	583	0.39	23.9	9.0301	4.63122
TRINITY_DN2356_c1_g1_i47.p1	Spodoptera|XP_035452555.2	27.586	58	42	0	822	879	2434	392	449	627	0.95	25.8	2.38291	9.2504
TRINITY_DN9226_c0_g1_i1.p1	Spodoptera|XP_035438336.2	41.935	31	18	0	4	34	439	220	250	553	0.17	25.4	7.0615	5.60579
TRINITY_DN9226_c0_g1_i1.p1	Spodoptera|XP_035449631.1	21.528	144	87	5	199	326	439	357	490	567	0.60	23.9	32.8018	25.3968
TRINITY_DN9226_c0_g1_i1.p1	Bmori|XP_004924612.2	27.273	44	29	2	238	280	439	34	75	550	0.65	23.9	10.0228	8
TRINITY_DN9226_c0_g2_i1.p1	Spodoptera|XP_035430420.2	28.000	75	41	2	1	69	207	66	133	554	0.064	25.4	36.2319	13.5379
TRINITY_DN10056_c0_g2_i1.p1	Spodoptera|XP_035430264.2	25.532	47	33	1	58	104	104	2	46	562	0.059	23.9	45.1923	8.36299
TRINITY_DN9226_c0_g3_i1.p1	Spodoptera|XP_035449631.1	38.235	34	18	2	243	276	292	166	196	567	0.30	24.3	11.6438	5.99647
TRINITY_DN9226_c0_g3_i1.p1	Spodoptera|XP_050551513.1	45.455	22	11	1	243	263	292	177	198	589	0.41	23.5	7.53425	3.73514
TRINITY_DN7400_c0_g1_i1.p1	Bmori|NP_001116501.1	29.231	65	45	1	208	272	388	345	408	545	0.76	23.1	16.7526	11.9266
TRINITY_DN7400_c0_g1_i1.p1	Spodoptera|XP_035445144.1	25.000	44	31	1	99	142	388	210	251	332	0.87	23.1	11.3402	13.253
TRINITY_DN1298_c0_g1_i5.p1	Spodoptera|XP_035451693.2	21.951	82	40	3	868	925	1101	314	395	528	0.90	24.6	7.44777	15.5303
TRINITY_DN5832_c0_g2_i1.p1	Spodoptera|XP_050553323.1	61.538	13	5	0	125	137	258	58	70	565	0.66	22.7	5.03876	2.30088
TRINITY_DN12439_c0_g1_i2.p1	Spodoptera|XP_035449450.2	33.333	27	18	0	247	273	400	211	237	547	0.98	23.1	6.75	4.93601
TRINITY_DN27388_c0_g1_i1.p1	Bmori|NP_001121786.1	29.730	37	26	0	2	38	105	559	595	650	0.051	24.3	35.2381	5.69231
TRINITY_DN27388_c0_g1_i1.p1	Spodoptera|XP_035452555.2	30.556	36	22	1	32	64	105	97	132	627	0.086	23.5	34.2857	5.74163
TRINITY_DN9910_c2_g1_i1.p1	Spodoptera|XP_035456134.2	42.857	14	8	0	102	115	117	164	177	844	0.67	21.2	11.9658	1.65877
TRINITY_DN4221_c0_g2_i1.p1	Bmori|XP_004933503.2	28.788	66	44	2	40	104	899	105	168	581	0.54	25.0	7.34149	11.3597
TRINITY_DN2496_c1_g1_i1.p1	Bmori|NP_001121786.1	26.316	133	89	6	212	339	825	293	421	650	0.41	25.4	16.1212	20.4615
TRINITY_DN1299_c0_g1_i1.p1	Spodoptera|XP_035444718.2	47.059	17	9	0	11	27	196	428	444	532	0.43	22.7	8.67347	3.19549
TRINITY_DN6884_c0_g1_i1.p1	Bmori|NP_001104822.1	27.778	36	26	0	323	358	604	117	152	535	0.45	24.6	5.96026	6.72897
TRINITY_DN6186_c0_g2_i24.p1	Bmori|NP_001177297.1	50.000	22	11	0	125	146	528	145	166	526	0.20	25.8	4.16667	4.18251
TRINITY_DN28044_c0_g1_i1.p1	Spodoptera|XP_035435407.2	26.923	52	35	2	83	133	267	317	366	583	0.40	23.5	19.4757	8.91938
TRINITY_DN1855_c0_g1_i1.p1	Spodoptera|XP_035430420.2	33.333	51	33	1	1102	1152	2243	354	403	554	0.65	26.2	2.27374	9.20578
TRINITY_DN1855_c0_g1_i1.p1	Bmori|XP_004924611.1	44.000	25	14	0	1544	1568	2243	154	178	555	0.67	26.2	1.11458	4.5045
TRINITY_DN715_c7_g1_i3.p1	Spodoptera|XP_035451693.2	37.500	24	15	0	274	297	403	357	380	528	0.62	23.5	5.95533	4.54545
TRINITY_DN338_c2_g1_i12.p1	Spodoptera|XP_035435877.2	34.615	26	17	0	1368	1393	1393	377	402	585	0.89	25.0	1.86648	4.44444
TRINITY_DN14170_c0_g1_i1.p1	Bmori|XP_037869459.1	38.462	26	16	0	61	86	423	104	129	533	0.062	26.9	6.14657	4.87805
TRINITY_DN14170_c0_g1_i1.p1	Bmori|XP_037869367.1	48.148	27	12	2	61	86	423	104	129	533	0.078	26.6	6.38298	5.06567
TRINITY_DN7517_c0_g2_i1.p1	Bmori|XP_012549721.1	37.931	29	18	0	6	34	103	4	32	740	0.70	20.8	28.1553	3.91892
TRINITY_DN7517_c0_g2_i1.p1	Bmori|NP_001040466.1	37.931	29	18	0	6	34	103	20	48	756	0.70	20.8	28.1553	3.83598
TRINITY_DN7517_c0_g2_i1.p1	Spodoptera|XP_035456135.2	34.483	29	19	0	6	34	103	20	48	750	0.73	20.8	28.1553	3.86667
TRINITY_DN7517_c0_g2_i1.p1	Spodoptera|XP_035456134.2	34.483	29	19	0	6	34	103	114	142	844	0.79	20.8	28.1553	3.43602
TRINITY_DN3424_c0_g1_i1.p1	Bmori|XP_037869459.1	26.364	110	61	5	301	403	859	306	402	533	0.18	26.6	12.8056	20.6379
TRINITY_DN29096_c0_g1_i3.p1	Spodoptera|XP_035452555.2	42.424	33	19	0	108	140	522	206	238	627	0.35	25.0	6.32184	5.26316
TRINITY_DN29096_c0_g1_i3.p1	Spodoptera|XP_035452555.2	28.571	63	43	2	55	117	522	47	107	627	0.53	24.3	12.069	10.0478
TRINITY_DN6604_c0_g1_i1.p1	Bmori|XP_004924613.1	35.897	39	14	2	15	47	332	86	119	567	0.63	23.5	11.747	6.87831
TRINITY_DN6604_c0_g1_i1.p1	Spodoptera|XP_050549265.1	34.211	38	22	1	238	275	332	330	364	532	0.65	23.1	11.4458	7.14286
TRINITY_DN16414_c0_g1_i2.p1	Bmori|NP_001104822.1	23.636	55	42	0	7	61	326	326	380	535	0.052	26.6	16.8712	10.2804
TRINITY_DN1856_c0_g1_i2.p1	Spodoptera|XP_035430264.2	33.333	39	19	1	597	628	638	318	356	562	0.47	24.6	6.11285	6.9395
TRINITY_DN1181_c0_g1_i10.p1	Spodoptera|XP_050551626.1	23.913	92	52	3	115	205	246	715	789	1092	0.075	25.8	37.3984	8.42491
TRINITY_DN1856_c0_g2_i17.p1	Spodoptera|XP_035430264.2	33.333	39	19	1	687	718	728	318	356	562	0.48	25.0	5.35714	6.9395
TRINITY_DN11666_c0_g1_i2.p1	Bmori|NP_001121786.1	31.667	60	24	2	22	65	333	411	469	650	0.62	23.5	18.018	9.23077
TRINITY_DN5132_c0_g2_i5.p1	Bmori|XP_062526066.1	42.308	26	15	0	17	42	332	414	439	558	0.44	23.9	7.83133	4.6595
TRINITY_DN5109_c0_g1_i1.p1	Bmori|NP_001104822.1	26.000	50	37	0	722	771	886	370	419	535	0.43	25.4	5.64334	9.34579
TRINITY_DN53473_c0_g1_i1.p1	Bmori|XP_004924611.1	34.000	50	29	2	88	133	142	410	459	555	0.33	22.7	35.2113	9.00901
TRINITY_DN19872_c0_g1_i1.p1	Bmori|XP_062526066.1	26.923	52	24	1	13	64	239	44	81	558	0.41	23.5	21.7573	9.319
TRINITY_DN20520_c2_g1_i3.p1	Bmori|NP_001116501.1	42.857	21	10	1	35	55	139	321	339	545	0.98	21.2	15.1079	3.85321
TRINITY_DN23294_c0_g1_i12.p1	Bmori|XP_037869367.1	36.667	30	17	1	26	53	104	427	456	533	0.70	20.8	28.8462	5.62852
TRINITY_DN23294_c0_g1_i12.p1	Bmori|XP_062526727.1	35.294	34	20	1	22	53	104	423	456	533	0.89	20.4	32.6923	6.37899
TRINITY_DN14705_c0_g1_i1.p1	Spodoptera|XP_050551626.1	32.000	50	30	2	323	370	384	429	476	1092	0.26	25.0	13.0208	4.57875
TRINITY_DN14705_c0_g1_i1.p1	Spodoptera|XP_035449447.2	32.558	43	23	1	260	302	384	411	447	547	0.40	24.3	11.1979	7.86106
TRINITY_DN11525_c0_g2_i1.p1	Spodoptera|XP_035449631.1	31.034	58	35	3	76	130	130	314	369	567	0.16	23.1	44.6154	10.2293
TRINITY_DN11525_c0_g2_i1.p1	Spodoptera|XP_035435877.2	31.034	29	18	1	95	123	130	115	141	585	0.68	21.6	22.3077	4.95726
TRINITY_DN11525_c0_g2_i1.p1	Bmori|XP_037869459.1	28.302	53	31	2	54	106	130	487	532	533	0.97	20.8	40.7692	9.94371
TRINITY_DN33336_c1_g1_i1.p1	Bmori|XP_004924611.1	27.273	44	29	2	12	55	113	486	526	555	0.056	24.3	38.9381	7.92793
TRINITY_DN33336_c1_g1_i1.p1	Bmori|XP_062527686.1	25.000	44	32	1	38	81	113	464	506	545	0.58	21.2	38.9381	8.07339
TRINITY_DN8556_c2_g1_i2.p2	Spodoptera|XP_035452555.2	53.333	15	7	0	62	76	108	12	26	627	0.18	22.7	13.8889	2.39234
TRINITY_DN8556_c2_g1_i2.p2	Bmori|NP_001268820.1	43.750	16	9	0	46	61	108	460	475	531	0.48	21.6	14.8148	3.01318
TRINITY_DN2092_c0_g1_i11.p1	Bmori|XP_062527686.1	24.419	86	50	4	68	150	165	69	142	545	0.39	22.7	52.1212	15.7798
TRINITY_DN33889_c0_g1_i1.p1	Spodoptera|XP_035438336.2	28.125	64	40	2	83	144	184	421	480	553	0.20	23.9	34.7826	11.5732
TRINITY_DN908_c0_g1_i9.p1	Bmori|XP_004924611.1	24.324	37	28	0	224	260	524	445	481	555	0.61	24.3	7.06107	6.66667
TRINITY_DN9921_c0_g1_i1.p1	Spodoptera|XP_035456135.2	42.857	28	16	0	426	453	524	109	136	750	0.38	24.6	5.34351	3.73333
TRINITY_DN9921_c0_g1_i1.p1	Spodoptera|XP_035456134.2	42.857	28	16	0	426	453	524	203	230	844	0.40	24.6	5.34351	3.31754
TRINITY_DN9921_c0_g1_i1.p1	Bmori|NP_001037027.1	31.034	58	36	2	249	306	524	41	94	570	0.48	24.3	11.0687	10.1754
TRINITY_DN9921_c0_g1_i1.p1	Spodoptera|XP_050551626.1	39.394	33	20	0	288	320	524	798	830	1092	0.91	23.5	6.29771	3.02198
TRINITY_DN9223_c0_g1_i3.p1	Bmori|XP_062527686.1	21.591	88	57	3	31	106	328	51	138	545	0.15	25.4	26.8293	16.1468
TRINITY_DN34545_c0_g1_i1.p1	Bmori|XP_037869459.1	34.091	44	25	1	194	233	477	35	78	533	0.43	24.3	9.22432	8.25516
TRINITY_DN34545_c0_g1_i1.p1	Bmori|XP_037869367.1	34.091	44	25	1	194	233	477	35	78	533	0.47	24.3	9.22432	8.25516
TRINITY_DN30452_c0_g1_i1.p1	Bmori|XP_004932948.1	40.741	27	15	1	45	70	123	203	229	325	0.57	21.6	21.9512	8.30769
TRINITY_DN30452_c0_g1_i1.p1	Spodoptera|XP_035445144.1	36.667	30	18	1	45	73	123	209	238	332	0.66	21.2	24.3902	9.03614
TRINITY_DN8568_c0_g1_i20.p1	Spodoptera|XP_035430264.2	33.735	83	43	5	411	491	852	70	142	562	0.89	24.3	9.74178	14.7687
TRINITY_DN7655_c0_g1_i1.p1	Spodoptera|XP_035449631.1	31.746	63	29	2	48	107	494	277	328	567	0.029	28.1	12.753	11.1111
TRINITY_DN349_c0_g1_i4.p1	Spodoptera|XP_035438336.2	29.091	55	38	1	867	921	1595	83	136	553	0.011	31.6	3.44828	9.94575
TRINITY_DN349_c0_g1_i4.p1	Bmori|XP_004924611.1	29.762	84	52	3	1360	1436	1595	149	232	555	0.26	26.9	5.26646	15.1351
TRINITY_DN349_c0_g1_i4.p1	Spodoptera|XP_035430907.2	29.885	87	54	3	1357	1436	1595	139	225	562	0.50	26.2	5.45455	15.4804
TRINITY_DN349_c0_g1_i4.p1	Spodoptera|XP_035429431.2	30.380	79	48	3	1360	1431	1595	149	227	553	0.66	25.8	4.95298	14.2857
TRINITY_DN25524_c2_g1_i1.p1	Bmori|XP_004924612.2	33.333	66	41	2	50	113	215	92	156	550	0.14	24.6	30.6977	12
TRINITY_DN25524_c2_g1_i1.p1	Spodoptera|XP_050553323.1	31.250	64	37	3	55	114	215	96	156	565	0.32	23.5	29.7674	11.3274
TRINITY_DN25524_c2_g1_i1.p1	Spodoptera|XP_035456135.2	27.027	74	49	3	135	207	215	581	650	750	0.52	22.7	34.4186	9.86667
TRINITY_DN25524_c2_g1_i1.p1	Spodoptera|XP_035456134.2	27.027	74	49	3	135	207	215	675	744	844	0.62	22.7	34.4186	8.76777
TRINITY_DN25524_c2_g1_i1.p1	Spodoptera|XP_035430420.2	33.898	59	36	3	57	113	215	98	155	554	0.74	22.3	27.4419	10.6498
TRINITY_DN25524_c2_g2_i1.p1	Bmori|XP_062526727.1	33.333	33	22	0	98	130	131	24	56	533	0.30	22.3	25.1908	6.19137
TRINITY_DN25524_c2_g2_i1.p1	Bmori|XP_037869367.1	30.303	33	23	0	98	130	131	24	56	533	0.51	21.9	25.1908	6.19137
TRINITY_DN6044_c0_g1_i12.p1	Spodoptera|XP_035459067.2	26.531	49	36	0	10	58	211	108	156	546	0.63	22.3	23.2227	8.97436
TRINITY_DN6044_c0_g1_i12.p1	Bmori|NP_001116501.1	25.490	51	37	1	17	67	211	365	414	545	0.65	22.3	24.1706	9.3578
TRINITY_DN5131_c0_g2_i1.p1	Bmori|NP_001268820.1	37.778	45	26	2	720	763	1063	230	273	531	0.12	27.3	4.2333	8.47458
TRINITY_DN5131_c0_g3_i1.p1	Spodoptera|XP_050560005.1	32.558	43	28	1	154	196	345	238	279	570	0.74	23.1	12.4638	7.54386
TRINITY_DN24067_c0_g3_i1.p1	Bmori|XP_004933503.2	45.000	20	11	0	95	114	131	421	440	581	0.13	23.5	15.2672	3.44234
TRINITY_DN761_c3_g1_i2.p1	Spodoptera|XP_035449450.2	24.348	115	71	4	126	236	441	73	175	547	0.068	26.9	26.0771	21.0238
TRINITY_DN49_c0_g2_i1.p1	Bmori|XP_004933503.2	33.333	42	28	0	72	113	551	23	64	581	0.17	26.2	7.6225	7.22892
TRINITY_DN48417_c0_g1_i1.p1	Spodoptera|XP_035450368.2	28.571	35	25	0	123	157	159	338	372	538	0.49	22.3	22.0126	6.50558
TRINITY_DN18237_c0_g1_i1.p1	Bmori|XP_004924611.1	25.581	43	27	1	21	58	207	307	349	555	0.43	23.1	20.7729	7.74775
TRINITY_DN1714_c0_g1_i10.p1	Bmori|XP_004933450.1	24.841	157	96	7	81	222	363	71	220	580	0.040	27.3	43.2507	27.069
TRINITY_DN1714_c0_g1_i10.p1	Bmori|NP_001116814.1	29.333	75	48	2	101	170	363	78	152	545	0.17	25.4	20.6612	13.7615
TRINITY_DN1714_c0_g1_i10.p1	Spodoptera|XP_050549265.1	35.714	28	18	0	74	101	363	351	378	532	0.73	23.1	7.7135	5.26316
TRINITY_DN1714_c0_g1_i10.p1	Spodoptera|XP_035435407.2	22.449	98	64	3	81	170	363	74	167	583	0.77	23.1	26.9972	16.8096
TRINITY_DN7795_c0_g1_i11.p1	Spodoptera|XP_035442586.2	32.653	49	30	1	239	287	493	97	142	553	0.18	25.8	9.93915	8.86076
TRINITY_DN7795_c0_g1_i11.p1	Spodoptera|XP_035449450.2	40.741	27	15	1	335	361	493	58	83	547	0.54	24.3	5.47667	4.93601
TRINITY_DN7795_c0_g1_i11.p1	Bmori|NP_001104822.1	25.352	71	38	2	402	457	493	151	221	535	0.84	23.5	14.4016	13.271
TRINITY_DN7514_c0_g1_i3.p1	Bmori|XP_004924612.2	18.182	66	46	2	32	97	100	342	399	550	0.85	20.4	66	12
TRINITY_DN2091_c0_g1_i4.p1	Spodoptera|XP_035456134.2	44.444	18	10	0	91	108	541	514	531	844	0.89	23.5	3.32717	2.1327
TRINITY_DN2091_c0_g1_i4.p1	Spodoptera|XP_035456135.2	44.444	18	10	0	91	108	541	420	437	750	0.94	23.5	3.32717	2.4
TRINITY_DN15756_c0_g1_i1.p1	Spodoptera|XP_050553323.1	36.364	33	18	1	3	35	111	430	459	565	0.16	22.7	29.7297	5.84071
TRINITY_DN15756_c0_g1_i1.p1	Spodoptera|XP_050551513.1	33.333	24	16	0	21	44	111	340	363	589	0.61	21.2	21.6216	4.0747
TRINITY_DN16255_c1_g1_i4.p1	Bmori|XP_062526066.1	26.190	42	30	1	77	117	444	316	357	558	0.83	23.5	9.45946	7.52688
TRINITY_DN1155_c0_g1_i1.p1	Spodoptera|XP_035449450.2	42.105	38	17	1	89	121	543	470	507	547	0.16	26.2	6.99816	6.94698
TRINITY_DN1155_c0_g1_i1.p1	Spodoptera|XP_035430264.2	27.660	94	52	3	312	399	543	455	538	562	0.25	25.4	17.3112	16.726
TRINITY_DN1155_c0_g1_i1.p1	Bmori|XP_037869367.1	33.333	30	20	0	89	118	543	460	489	533	0.50	24.3	5.52486	5.62852
TRINITY_DN1155_c0_g1_i1.p1	Bmori|XP_037869459.1	33.333	30	20	0	89	118	543	460	489	533	0.70	23.9	5.52486	5.62852
TRINITY_DN1155_c0_g1_i1.p1	Spodoptera|XP_035449447.2	36.842	38	19	1	89	121	543	470	507	547	0.80	23.9	6.99816	6.94698
TRINITY_DN232_c0_g1_i19.p1	Bmori|XP_004924612.2	23.232	99	60	3	237	319	901	107	205	550	0.42	25.4	10.9878	18
TRINITY_DN56094_c0_g1_i1.p1	Spodoptera|XP_035435877.2	27.660	47	32	1	9	55	150	18	62	585	0.089	24.3	31.3333	8.03419
TRINITY_DN56094_c0_g1_i1.p1	Spodoptera|XP_050560005.1	22.059	68	50	1	80	144	150	373	440	570	0.42	22.3	45.3333	11.9298
TRINITY_DN907_c0_g3_i1.p1	Bmori|XP_004924613.1	30.000	30	21	0	153	182	829	398	427	567	0.30	25.8	3.61882	5.29101
TRINITY_DN907_c0_g3_i1.p1	Spodoptera|XP_035452555.2	39.130	23	14	0	764	786	829	170	192	627	0.47	25.0	2.77443	3.66826
TRINITY_DN13930_c0_g1_i1.p1	Bmori|NP_001040174.1	21.239	113	72	4	29	124	296	389	501	540	0.32	23.9	38.1757	20.9259
TRINITY_DN15884_c2_g1_i4.p1	Spodoptera|XP_035438336.2	29.630	54	31	3	73	119	131	246	299	553	0.94	20.8	41.2214	9.76492
TRINITY_DN48557_c0_g1_i1.p1	Spodoptera|XP_050551626.1	36.111	36	15	1	57	92	106	59	86	1092	0.44	21.6	33.9623	3.2967
TRINITY_DN11664_c0_g1_i1.p1	Spodoptera|XP_035459067.2	28.205	39	28	0	201	239	353	298	336	546	0.79	23.1	11.0482	7.14286
TRINITY_DN348_c0_g1_i2.p1	Bmori|XP_004932947.1	29.032	31	22	0	180	210	304	430	460	533	0.94	22.7	10.1974	5.81614
TRINITY_DN6718_c0_g1_i4.p1	Bmori|NP_001268820.1	38.095	42	21	1	42	78	1264	95	136	531	0.31	26.6	3.32278	7.9096
TRINITY_DN1993_c0_g1_i1.p1	Bmori|XP_004924613.1	42.857	21	12	0	71	91	152	508	528	567	0.22	23.1	13.8158	3.7037
TRINITY_DN71_c0_g1_i1.p1	Spodoptera|XP_035449450.2	25.806	62	40	2	173	231	553	1	59	547	0.94	23.5	11.2116	11.3346
TRINITY_DN14983_c0_g1_i2.p1	Bmori|NP_001116501.1	40.000	25	15	0	72	96	141	10	34	545	0.42	22.3	17.7305	4.58716
TRINITY_DN14983_c0_g1_i2.p1	Bmori|NP_001121786.1	25.000	52	39	0	18	69	141	537	588	650	0.44	22.3	36.8794	8
TRINITY_DN47085_c0_g1_i1.p1	Bmori|NP_001177297.1	28.571	28	20	0	74	101	105	428	455	526	0.76	20.8	26.6667	5.32319
TRINITY_DN14285_c0_g1_i1.p1	Bmori|NP_001177297.1	37.037	27	17	0	204	230	313	387	413	526	0.40	23.9	8.6262	5.13308
TRINITY_DN9362_c0_g1_i1.p1	Spodoptera|XP_035444718.2	27.273	77	41	4	26	97	524	57	123	532	0.56	24.3	14.6947	14.4737
TRINITY_DN6159_c0_g1_i1.p1	Spodoptera|XP_035449631.1	45.833	24	12	1	10	32	107	246	269	567	0.83	20.8	22.4299	4.2328
TRINITY_DN28040_c0_g2_i1.p1	Spodoptera|XP_035450368.2	23.810	63	48	0	216	278	572	221	283	538	0.83	23.9	11.014	11.71
TRINITY_DN39548_c0_g1_i1.p1	Bmori|XP_004933503.2	34.091	44	26	2	15	56	104	301	343	581	0.014	25.8	42.3077	7.57315
TRINITY_DN39548_c0_g1_i1.p1	Spodoptera|XP_035435877.2	29.268	41	28	1	15	54	104	305	345	585	0.12	23.1	39.4231	7.00855
TRINITY_DN39548_c0_g1_i1.p1	Bmori|NP_001116814.1	61.538	13	5	0	31	43	104	297	309	545	0.23	22.3	12.5	2.38532
TRINITY_DN905_c0_g1_i10.p1	Spodoptera|XP_035445144.1	30.816	331	202	8	30	343	508	3	323	332	3.39e-37	132	65.1575	99.6988
TRINITY_DN905_c0_g1_i10.p1	Bmori|XP_004932948.1	32.390	318	199	7	34	343	508	8	317	325	1.14e-33	122	62.5984	97.8462
TRINITY_DN905_c0_g1_i10.p1	Spodoptera|XP_050549265.1	33.333	36	24	0	9	44	508	228	263	532	0.32	25.0	7.08661	6.76692
TRINITY_DN3420_c0_g1_i12.p1	Spodoptera|XP_050551626.1	33.333	69	39	4	177	243	316	703	766	1092	0.002	31.2	21.8354	6.31868
TRINITY_DN3420_c0_g1_i12.p1	Spodoptera|XP_050551626.1	30.189	53	33	2	187	239	316	162	210	1092	0.071	26.2	16.7722	4.85348
TRINITY_DN3420_c0_g1_i12.p1	Bmori|XP_062526727.1	28.571	63	41	2	177	239	316	152	210	533	0.14	25.4	19.9367	11.8199
TRINITY_DN3420_c0_g1_i12.p1	Bmori|XP_037869367.1	33.962	53	31	2	187	239	316	162	210	533	0.22	24.6	16.7722	9.94371
TRINITY_DN3420_c0_g1_i12.p1	Bmori|XP_062527686.1	34.783	46	26	2	187	232	316	168	209	545	0.26	24.3	14.557	8.44037
TRINITY_DN3420_c0_g1_i12.p1	Bmori|XP_037869459.1	32.075	53	32	2	187	239	316	162	210	533	0.33	24.3	16.7722	9.94371
TRINITY_DN3420_c0_g1_i12.p1	Spodoptera|XP_035430264.2	23.913	46	32	2	241	284	316	267	311	562	0.46	23.5	14.557	8.18505
TRINITY_DN207_c0_g1_i27.p1	Bmori|NP_001040174.1	29.032	93	59	4	24	111	494	370	460	540	0.16	25.8	18.8259	17.2222
TRINITY_DN49491_c0_g1_i1.p1	Bmori|XP_004933503.2	30.769	26	18	0	63	88	100	410	435	581	0.11	23.1	26	4.47504
TRINITY_DN20373_c1_g1_i4.p1	Bmori|XP_004933450.1	25.397	63	47	0	698	760	835	251	313	580	0.066	28.1	7.54491	10.8621
TRINITY_DN48555_c0_g1_i1.p1	Spodoptera|XP_035459067.2	47.059	17	9	0	23	39	170	409	425	546	0.94	21.6	10	3.11355
TRINITY_DN42057_c0_g1_i1.p1	Bmori|XP_004924613.1	22.917	48	26	1	73	109	217	431	478	567	0.77	22.3	22.1198	8.46561
TRINITY_DN32974_c0_g1_i1.p1	Spodoptera|XP_050553323.1	40.909	22	13	0	13	34	127	25	46	565	0.38	21.9	17.3228	3.89381
TRINITY_DN231_c0_g1_i10.p1	Spodoptera|XP_035449447.2	34.615	52	33	1	4	54	209	484	535	547	0.13	24.6	24.8804	9.5064
TRINITY_DN231_c0_g1_i10.p1	Spodoptera|XP_050560005.1	29.474	95	58	4	77	169	209	233	320	570	0.18	24.3	45.4545	16.6667
TRINITY_DN231_c0_g1_i10.p1	Spodoptera|XP_035449450.2	34.615	52	33	1	4	54	209	484	535	547	0.38	23.1	24.8804	9.5064
TRINITY_DN3421_c0_g1_i1.p1	Spodoptera|XP_050549265.1	24.638	69	43	1	72	131	290	21	89	532	0.16	25.0	23.7931	12.9699
TRINITY_DN3421_c0_g1_i1.p1	Bmori|XP_004932947.1	29.787	47	32	1	129	175	290	166	211	533	0.17	24.6	16.2069	8.81801
TRINITY_DN3421_c0_g1_i1.p1	Spodoptera|XP_035435407.2	30.159	63	36	3	88	144	290	145	205	583	0.19	24.6	21.7241	10.8062
TRINITY_DN3421_c0_g1_i1.p1	Bmori|XP_062526066.1	50.000	16	8	0	129	144	290	166	181	558	0.45	23.5	5.51724	2.86738
TRINITY_DN3421_c0_g1_i1.p1	Bmori|XP_004933450.1	43.750	16	9	0	129	144	290	187	202	580	0.56	23.1	5.51724	2.75862
TRINITY_DN10028_c0_g1_i1.p1	Bmori|XP_012549721.1	39.286	28	15	1	75	102	120	671	696	740	0.61	21.2	23.3333	3.78378
TRINITY_DN10028_c0_g1_i1.p1	Bmori|NP_001040466.1	39.286	28	15	1	75	102	120	687	712	756	0.61	21.2	23.3333	3.7037
TRINITY_DN42894_c0_g1_i1.p1	Spodoptera|XP_035442586.2	30.952	42	26	1	41	82	135	364	402	553	0.32	22.3	31.1111	7.59494
TRINITY_DN5386_c0_g1_i1.p1	Spodoptera|XP_035456135.2	30.435	46	24	2	100	137	232	78	123	750	0.57	22.7	19.8276	6.13333
TRINITY_DN5386_c0_g1_i1.p1	Spodoptera|XP_035456134.2	30.435	46	24	2	100	137	232	172	217	844	0.58	22.7	19.8276	5.45024
TRINITY_DN18376_c0_g1_i1.p1	Spodoptera|XP_035430264.2	37.838	37	22	1	371	406	484	7	43	562	0.92	23.5	7.64463	6.58363
TRINITY_DN46_c0_g1_i23.p1	Spodoptera|XP_035430420.2	23.469	98	64	2	326	423	822	191	277	554	0.15	26.6	11.9221	17.6895
TRINITY_DN59131_c0_g1_i1.p1	Bmori|NP_001268820.1	50.000	18	9	0	147	164	463	121	138	531	0.12	26.2	3.88769	3.38983
TRINITY_DN12434_c0_g2_i1.p1	Spodoptera|XP_035450368.2	32.692	52	33	1	133	182	216	286	337	538	0.34	23.5	24.0741	9.66543
