qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	qlen	sstart	send	slen	evalue	bitscore	qcov	scov
TRINITY_DN12106_c1_g5_i1.p1	Bmori|XP_037875539.1	35.338	133	81	2	2	132	132	286	415	518	5.25e-25	91.3	100.758	25.6757
TRINITY_DN12106_c1_g5_i1.p1	Spodoptera|XP_035434000.2	35.338	133	85	1	1	132	132	295	427	526	1.18e-24	90.5	100.758	25.2852
TRINITY_DN12106_c1_g5_i1.p1	Bmori|NP_001243970.1	37.209	129	79	1	4	132	132	290	416	516	2.48e-24	89.4	97.7273	25
TRINITY_DN12106_c1_g5_i1.p1	Bmori|NP_001243973.1	35.606	132	82	1	3	131	132	280	411	536	2.38e-22	84.0	100	24.6269
TRINITY_DN12106_c1_g5_i1.p1	Spodoptera|XP_035458586.2	35.075	134	80	4	1	132	132	288	416	516	4.83e-21	80.1	101.515	25.969
TRINITY_DN12106_c1_g5_i1.p1	Spodoptera|XP_035449983.2	36.522	115	70	1	3	114	132	283	397	539	5.14e-21	80.1	87.1212	21.3358
TRINITY_DN12106_c1_g5_i1.p1	Spodoptera|XP_050559218.1	35.115	131	76	5	1	128	132	299	423	530	4.33e-18	71.6	99.2424	24.717
TRINITY_DN12106_c1_g5_i1.p1	Bmori|NP_001243974.1	29.008	131	88	2	1	131	132	289	414	511	1.74e-12	55.5	99.2424	25.636
TRINITY_DN5354_c0_g1_i1.p1	Spodoptera|XP_035436808.1	44.000	25	13	1	65	89	110	176	199	434	0.59	21.6	22.7273	5.76037
TRINITY_DN48639_c0_g1_i1.p1	Bmori|NP_001243957.1	42.308	26	15	0	100	125	133	392	417	515	0.10	24.3	19.5489	5.04854
TRINITY_DN48639_c0_g1_i1.p1	Bmori|NP_001135960.1	36.000	25	16	0	101	125	133	392	416	514	0.32	22.7	18.797	4.86381
TRINITY_DN48639_c0_g1_i1.p1	Spodoptera|XP_035455002.2	33.333	24	16	0	101	124	133	398	421	521	0.53	22.3	18.0451	4.60653
TRINITY_DN1936_c0_g1_i1.p1	Spodoptera|XP_035456846.2	25.581	43	32	0	247	289	383	215	257	504	0.42	24.6	11.2272	8.53175
TRINITY_DN1936_c0_g1_i1.p1	Bmori|XP_004932409.1	26.531	49	36	0	155	203	383	387	435	468	0.67	23.9	12.7937	10.4701
TRINITY_DN1261_c0_g1_i22.p1	Spodoptera|XP_035449983.2	47.368	19	10	0	431	449	514	498	516	539	0.50	24.6	3.6965	3.52505
TRINITY_DN41251_c0_g1_i1.p1	Spodoptera|XP_035456846.2	26.442	208	120	8	49	242	388	16	204	504	2.18e-04	35.0	53.6082	41.2698
TRINITY_DN41251_c0_g1_i1.p1	Bmori|XP_004923500.1	21.809	188	125	6	103	287	388	81	249	503	4.04e-04	34.3	48.4536	37.3757
TRINITY_DN1238_c0_g1_i1.p1	Bmori|XP_062529124.1	38.462	39	21	1	8	43	204	154	192	887	0.28	23.9	19.1176	4.39684
TRINITY_DN1238_c0_g1_i1.p1	Spodoptera|XP_035438682.2	22.951	61	39	1	61	113	204	332	392	566	0.78	22.7	29.902	10.7774
TRINITY_DN14228_c0_g1_i3.p1	Bmori|XP_004928320.1	33.333	24	16	0	50	73	147	40	63	286	0.052	25.4	16.3265	8.39161
TRINITY_DN14228_c0_g1_i3.p1	Bmori|XP_004928320.1	29.167	24	17	0	107	130	147	40	63	286	0.14	24.3	16.3265	8.39161
TRINITY_DN14228_c0_g1_i3.p1	Spodoptera|XP_035437320.1	33.333	24	16	0	107	130	147	40	63	300	0.15	23.9	16.3265	8
TRINITY_DN14228_c0_g1_i3.p1	Spodoptera|XP_035437320.1	36.842	19	12	0	55	73	147	45	63	300	0.19	23.5	12.9252	6.33333
TRINITY_DN14228_c0_g1_i3.p1	Spodoptera|XP_035437321.1	33.333	24	16	0	107	130	147	40	63	286	0.15	23.9	16.3265	8.39161
TRINITY_DN14228_c0_g1_i3.p1	Spodoptera|XP_035437321.1	36.842	19	12	0	55	73	147	45	63	286	0.19	23.5	12.9252	6.64336
TRINITY_DN17408_c0_g1_i4.p1	Spodoptera|XP_035454997.2	30.357	56	23	3	116	157	190	288	341	522	0.56	22.7	29.4737	10.728
TRINITY_DN17408_c0_g1_i4.p1	Bmori|NP_001040425.1	27.778	54	27	3	116	157	190	286	339	520	0.73	22.7	28.4211	10.3846
TRINITY_DN286_c3_g1_i1.p1	Spodoptera|XP_035437706.2	37.500	32	19	1	575	606	606	265	295	544	0.72	24.6	5.28053	5.88235
TRINITY_DN33714_c0_g1_i1.p1	Spodoptera|XP_050554451.1	28.571	42	30	0	9	50	118	235	276	516	0.055	24.6	35.5932	8.13953
TRINITY_DN33714_c0_g1_i1.p1	Spodoptera|XP_035452810.2	42.105	19	11	0	37	55	118	326	344	522	0.13	23.9	16.1017	3.63985
TRINITY_DN33714_c0_g1_i1.p1	Bmori|NP_001274756.1	34.043	47	20	1	12	58	118	321	356	508	0.41	22.3	39.8305	9.25197
TRINITY_DN33714_c0_g1_i1.p1	Bmori|NP_001243957.1	43.478	23	13	0	28	50	118	253	275	515	0.73	21.6	19.4915	4.46602
TRINITY_DN38601_c0_g1_i1.p1	Spodoptera|XP_035449978.1	32.432	37	24	1	17	53	189	732	767	769	0.17	24.6	19.5767	4.81144
TRINITY_DN38601_c0_g1_i1.p1	Spodoptera|XP_035454584.2	36.364	33	21	0	102	134	189	161	193	518	0.48	23.1	17.4603	6.37066
TRINITY_DN23235_c0_g1_i2.p1	Bmori|XP_012551722.1	24.324	37	27	1	13	49	102	80	115	356	0.87	20.8	36.2745	10.3933
TRINITY_DN42721_c0_g1_i1.p1	Spodoptera|XP_035437706.2	34.884	43	26	2	69	111	122	441	481	544	0.012	26.9	35.2459	7.90441
TRINITY_DN42721_c0_g1_i1.p1	Spodoptera|XP_035452567.1	24.590	61	43	2	54	112	122	45	104	523	0.32	22.7	50	11.6635
TRINITY_DN21667_c0_g1_i1.p1	Bmori|XP_037875539.1	41.379	29	17	0	20	48	465	194	222	518	0.067	27.3	6.23656	5.59846
TRINITY_DN4300_c0_g1_i2.p1	Spodoptera|XP_035458622.2	41.379	29	15	1	107	135	145	218	244	508	0.90	21.6	20	5.70866
TRINITY_DN47191_c0_g1_i1.p1	Bmori|XP_012550238.1	52.941	17	8	0	4	20	147	406	422	531	0.61	22.3	11.5646	3.20151
TRINITY_DN10973_c0_g1_i1.p1	Bmori|XP_004927391.1	29.268	41	29	0	90	130	195	41	81	112	0.022	26.2	21.0256	36.6071
TRINITY_DN10973_c0_g1_i1.p1	Spodoptera|XP_035430162.1	43.333	30	13	1	40	65	195	143	172	350	0.027	26.9	15.3846	8.57143
TRINITY_DN10973_c0_g1_i1.p1	Spodoptera|XP_050550708.1	26.829	41	30	0	90	130	195	41	81	112	0.096	24.6	21.0256	36.6071
TRINITY_DN10973_c0_g1_i1.p1	Bmori|XP_012551722.1	40.000	30	14	1	40	65	195	152	181	356	0.12	25.0	15.3846	8.42697
TRINITY_DN52899_c0_g1_i1.p1	Spodoptera|XP_050559575.1	37.143	35	22	0	26	60	158	240	274	520	0.14	24.3	22.1519	6.73077
TRINITY_DN5329_c0_g1_i1.p1	Bmori|XP_012550238.1	23.077	78	45	2	25	88	222	71	147	531	0.87	22.7	35.1351	14.6893
TRINITY_DN48522_c0_g1_i1.p1	Bmori|NP_001243970.1	28.205	39	28	0	76	114	439	196	234	516	0.20	25.8	8.88383	7.55814
TRINITY_DN48522_c0_g1_i1.p1	Bmori|XP_037875539.1	30.769	39	27	0	298	336	439	423	461	518	0.25	25.4	8.88383	7.52896
TRINITY_DN48522_c0_g1_i1.p1	Bmori|XP_062531495.1	30.769	39	27	0	298	336	439	423	461	517	0.45	24.6	8.88383	7.54352
TRINITY_DN48522_c0_g1_i1.p1	Bmori|XP_062529124.1	58.333	12	5	0	331	342	439	214	225	887	0.53	24.6	2.73349	1.35287
TRINITY_DN48522_c0_g1_i1.p1	Spodoptera|XP_035458586.2	25.641	39	29	0	76	114	439	197	235	516	0.84	23.9	8.88383	7.55814
TRINITY_DN4697_c0_g1_i20.p1	Spodoptera|XP_035444053.2	42.857	35	15	1	76	105	798	126	160	493	0.34	26.2	4.38596	7.09939
TRINITY_DN4416_c0_g1_i11.p1	Spodoptera|XP_035444053.2	29.032	62	39	2	154	211	886	296	356	493	0.35	26.2	6.99774	12.5761
TRINITY_DN4416_c0_g1_i11.p1	Bmori|XP_004932409.1	27.419	62	40	2	154	211	886	273	333	468	0.47	25.8	6.99774	13.2479
TRINITY_DN12519_c0_g2_i1.p1	Spodoptera|XP_035444053.2	23.913	46	22	1	238	270	473	39	84	493	0.50	24.6	9.72516	9.33063
TRINITY_DN12519_c0_g2_i1.p1	Bmori|XP_004927391.1	33.333	36	23	1	174	209	473	9	43	112	0.62	23.5	7.61099	32.1429
TRINITY_DN11606_c0_g1_i6.p1	Bmori|XP_004934317.1	50.000	26	12	1	463	488	1640	15	39	286	0.75	25.8	1.58537	9.09091
TRINITY_DN28960_c0_g1_i1.p1	Bmori|NP_001243973.1	31.915	47	28	1	64	106	111	14	60	536	0.45	21.9	42.3423	8.76866
TRINITY_DN28960_c0_g1_i1.p1	Spodoptera|XP_035449983.2	25.000	48	34	1	26	73	111	77	122	539	0.50	21.9	43.2432	8.90538
TRINITY_DN17687_c0_g3_i2.p1	Spodoptera|XP_050553385.1	73.604	197	52	0	1	197	197	731	927	1346	1.88e-101	311	100	14.636
TRINITY_DN17687_c0_g3_i2.p1	Bmori|XP_062529124.1	47.802	182	79	4	4	170	197	704	884	887	8.36e-46	153	92.3858	20.5186
TRINITY_DN49574_c0_g1_i1.p1	Bmori|XP_012551722.1	37.037	27	17	0	64	90	137	101	127	356	0.43	22.3	19.708	7.58427
TRINITY_DN3086_c0_g3_i1.p1	Bmori|XP_004927391.1	28.571	35	25	0	7	41	199	29	63	112	0.22	23.5	17.5879	31.25
TRINITY_DN180_c1_g2_i1.p1	Bmori|NP_001116813.1	36.000	25	16	0	102	126	311	214	238	327	0.79	23.1	8.03859	7.64526
TRINITY_DN180_c1_g2_i1.p1	Spodoptera|XP_035436720.2	32.000	25	17	0	102	126	311	216	240	335	0.97	23.1	8.03859	7.46269
TRINITY_DN5353_c0_g1_i3.p1	Bmori|XP_062529124.1	47.368	19	10	0	451	469	477	605	623	887	0.91	23.9	3.98323	2.14205
TRINITY_DN16360_c1_g1_i2.p1	Bmori|XP_012550236.1	30.137	73	35	3	412	478	643	344	406	517	0.034	28.9	11.353	14.1199
TRINITY_DN16360_c1_g1_i2.p1	Bmori|XP_004934317.1	42.424	33	17	1	3	35	643	81	111	286	0.69	24.6	5.13219	11.5385
TRINITY_DN47050_c0_g1_i1.p1	Bmori|NP_001243995.1	34.091	44	19	2	115	151	171	6	46	520	0.80	22.3	25.731	8.46154
TRINITY_DN4417_c0_g1_i1.p1	Spodoptera|XP_035431933.1	72.727	11	3	0	69	79	101	148	158	438	0.65	21.2	10.8911	2.51142
TRINITY_DN13_c0_g1_i11.p1	Bmori|XP_062529124.1	32.895	76	36	4	421	485	575	507	578	887	0.015	30.0	13.2174	8.56821
TRINITY_DN25500_c0_g1_i1.p1	Spodoptera|XP_035430162.1	27.536	69	31	4	3	59	102	63	124	350	0.073	23.9	67.6471	19.7143
TRINITY_DN13314_c0_g1_i1.p1	Bmori|NP_001040425.1	35.484	31	19	1	205	234	514	297	327	520	0.83	24.3	6.03113	5.96154
TRINITY_DN8649_c0_g2_i3.p1	Spodoptera|XP_050553385.1	30.612	49	20	2	233	281	1215	244	278	1346	0.47	26.6	4.03292	3.64042
TRINITY_DN50909_c0_g1_i1.p1	Bmori|XP_062529124.1	34.375	32	17	1	42	73	127	217	244	887	0.64	21.9	25.1969	3.60767
TRINITY_DN3643_c0_g1_i1.p1	Bmori|XP_062529124.1	35.484	31	14	1	1	25	99	369	399	887	0.51	21.6	31.3131	3.49493
TRINITY_DN55379_c0_g1_i1.p1	Bmori|XP_062532873.1	46.875	32	15	1	80	109	178	225	256	629	0.082	25.4	17.9775	5.08744
TRINITY_DN51984_c0_g1_i1.p1	Bmori|XP_062527289.1	42.105	19	11	0	41	59	344	216	234	527	0.78	23.5	5.52326	3.60531
TRINITY_DN12517_c0_g1_i1.p1	Bmori|XP_012550238.1	40.000	35	17	1	174	208	312	328	358	531	0.92	23.1	11.2179	6.59134
TRINITY_DN592_c0_g1_i14.p2	Spodoptera|XP_035449979.1	38.095	21	13	0	67	87	116	448	468	753	0.067	24.6	18.1034	2.78884
TRINITY_DN592_c0_g1_i14.p2	Spodoptera|XP_035449978.1	38.095	21	13	0	67	87	116	448	468	769	0.067	24.6	18.1034	2.73082
TRINITY_DN592_c0_g1_i14.p2	Spodoptera|XP_035449977.1	38.095	21	13	0	67	87	116	448	468	777	0.067	24.6	18.1034	2.7027
TRINITY_DN18598_c0_g3_i2.p1	Bmori|NP_001243980.1	39.130	23	14	0	13	35	112	43	65	520	0.74	21.2	20.5357	4.42308
TRINITY_DN18598_c0_g3_i2.p1	Bmori|NP_001243980.1	33.333	27	18	0	16	42	112	239	265	520	0.91	21.2	24.1071	5.19231
TRINITY_DN7177_c0_g1_i11.p1	Spodoptera|XP_035438682.2	22.917	96	58	3	62	147	445	325	414	566	0.52	24.6	21.573	16.9611
TRINITY_DN569_c0_g1_i3.p1	Spodoptera|XP_050554451.1	24.324	74	51	3	71	142	426	11	81	516	0.54	24.3	17.3709	14.3411
TRINITY_DN32499_c0_g1_i1.p1	Spodoptera|XP_035458586.2	26.984	63	40	2	32	92	290	409	467	516	0.26	24.6	21.7241	12.2093
TRINITY_DN32499_c0_g1_i1.p1	Bmori|NP_001243970.1	25.000	56	36	1	43	92	290	412	467	516	0.41	24.3	19.3103	10.8527
TRINITY_DN1638_c1_g1_i1.p1	Bmori|NP_001037040.1	55.556	18	8	0	79	96	116	303	320	520	0.91	21.2	15.5172	3.46154
TRINITY_DN7438_c1_g1_i2.p1	Spodoptera|XP_050556017.1	25.000	28	21	0	34	61	100	792	819	1039	0.19	22.7	28	2.6949
TRINITY_DN7438_c1_g1_i2.p1	Spodoptera|XP_050556017.1	21.429	28	22	0	34	61	100	273	300	1039	0.57	21.6	28	2.6949
TRINITY_DN7438_c1_g1_i2.p1	Spodoptera|XP_035452810.2	25.000	28	21	0	34	61	100	275	302	522	0.89	20.8	28	5.36398
TRINITY_DN7438_c1_g1_i2.p1	Spodoptera|XP_035458586.2	37.037	27	17	0	20	46	100	396	422	516	0.94	20.8	27	5.23256
TRINITY_DN593_c0_g1_i7.p1	Bmori|NP_001243973.1	38.462	52	26	2	178	229	1029	415	460	536	0.055	28.9	5.05345	9.70149
TRINITY_DN9583_c0_g1_i10.p1	Bmori|XP_004930782.1	28.205	39	28	0	169	207	213	22	60	217	0.35	23.5	18.3099	17.9724
TRINITY_DN156_c1_g2_i1.p1	Bmori|XP_004932409.1	27.273	55	36	2	145	195	364	321	375	468	0.32	24.6	15.1099	11.7521
TRINITY_DN156_c1_g2_i1.p1	Spodoptera|XP_035435090.1	27.273	55	40	0	3	57	364	35	89	286	0.44	24.3	15.1099	19.2308
TRINITY_DN7129_c4_g1_i2.p1	Bmori|XP_004934317.1	33.333	27	18	0	59	85	120	63	89	286	0.41	22.3	22.5	9.44056
TRINITY_DN7734_c0_g2_i1.p1	Spodoptera|XP_035434000.2	33.333	42	25	1	714	755	759	285	323	526	0.36	25.8	5.5336	7.98479
TRINITY_DN11744_c0_g1_i1.p1	Spodoptera|XP_050553385.1	47.826	23	12	0	214	236	354	229	251	1346	0.75	23.9	6.49718	1.70877
TRINITY_DN38181_c0_g1_i2.p1	Bmori|XP_062531495.1	34.286	35	23	0	140	174	175	381	415	517	0.89	21.9	20	6.76983
TRINITY_DN1236_c0_g3_i1.p1	Spodoptera|XP_035449983.2	31.429	35	22	1	17	49	264	81	115	539	0.47	23.9	13.2576	6.49351
TRINITY_DN5210_c0_g1_i1.p1	Bmori|NP_001243956.1	27.500	40	29	0	126	165	227	132	171	515	0.58	23.1	17.6211	7.76699
TRINITY_DN2288_c0_g1_i1.p1	Bmori|NP_001243974.1	31.746	63	30	4	5	56	115	277	337	511	0.33	22.3	54.7826	12.3288
TRINITY_DN2288_c0_g1_i1.p1	Bmori|XP_062529124.1	26.786	56	33	2	34	88	115	784	832	887	0.62	21.6	48.6957	6.31342
TRINITY_DN5468_c0_g1_i1.p1	Spodoptera|XP_035458586.2	27.027	37	27	0	499	535	604	406	442	516	0.28	25.8	6.12583	7.17054
TRINITY_DN5468_c0_g1_i1.p1	Spodoptera|XP_035458622.2	29.630	27	19	0	509	535	604	411	437	508	0.28	25.8	4.4702	5.31496
TRINITY_DN5468_c0_g1_i1.p1	Spodoptera|XP_050550361.1	27.586	58	39	1	481	535	604	383	440	516	0.35	25.4	9.60265	11.2403
TRINITY_DN45458_c0_g1_i1.p1	Bmori|XP_062529124.1	26.786	56	36	2	53	104	110	614	668	887	0.063	24.6	50.9091	6.31342
TRINITY_DN4555_c0_g2_i1.p1	Bmori|XP_037874115.1	40.000	25	15	0	61	85	384	325	349	479	0.25	25.4	6.51042	5.21921
TRINITY_DN31584_c0_g2_i2.p1	Bmori|XP_012551722.1	44.444	27	15	0	303	329	461	323	349	356	0.48	24.6	5.85683	7.58427
TRINITY_DN6124_c0_g1_i1.p1	Spodoptera|XP_050550361.1	26.667	60	43	1	156	214	257	302	361	516	0.032	27.3	23.3463	11.6279
TRINITY_DN6124_c0_g1_i1.p1	Spodoptera|XP_035452567.1	24.211	95	45	3	126	193	257	286	380	523	0.20	25.0	36.965	18.1644
TRINITY_DN6124_c0_g1_i1.p1	Bmori|NP_001274756.1	22.034	59	45	1	156	213	257	297	355	508	0.42	23.9	22.9572	11.6142
TRINITY_DN6124_c0_g1_i1.p1	Spodoptera|XP_050556017.1	35.714	42	21	1	158	193	257	858	899	1039	0.77	23.1	16.3424	4.04235
TRINITY_DN6124_c0_g1_i1.p1	Spodoptera|XP_035449983.2	25.000	44	33	0	51	94	257	471	514	539	0.92	22.7	17.1206	8.16327
TRINITY_DN34066_c0_g1_i1.p1	Bmori|NP_001243974.1	44.000	25	10	1	150	174	179	16	36	511	0.038	26.6	13.9665	4.89237
TRINITY_DN16609_c0_g1_i2.p1	Spodoptera|XP_035452567.1	24.242	33	24	1	30	62	290	169	200	523	0.48	23.9	11.3793	6.30975
TRINITY_DN16609_c0_g1_i2.p1	Bmori|NP_001037040.1	21.277	47	37	0	21	67	290	368	414	520	0.61	23.5	16.2069	9.03846
TRINITY_DN8787_c0_g1_i1.p1	Bmori|XP_062527639.1	30.435	46	19	2	310	347	364	290	330	393	0.46	24.3	12.6374	11.7048
TRINITY_DN8787_c0_g1_i1.p1	Bmori|XP_021203793.2	30.435	46	19	2	310	347	364	290	330	447	0.59	23.9	12.6374	10.2908
TRINITY_DN5211_c0_g1_i1.p1	Bmori|XP_062532873.1	47.368	19	10	0	16	34	150	145	163	629	0.014	27.3	12.6667	3.02067
TRINITY_DN5211_c0_g1_i1.p1	Bmori|XP_062532873.1	56.250	16	7	0	20	35	150	169	184	629	0.069	25.0	10.6667	2.54372
TRINITY_DN5211_c0_g1_i1.p1	Bmori|XP_037870978.1	47.368	19	10	0	16	34	150	197	215	281	0.033	25.8	12.6667	6.76157
TRINITY_DN5211_c0_g1_i1.p1	Bmori|XP_037870978.1	56.250	16	7	0	20	35	150	221	236	281	0.19	23.9	10.6667	5.69395
TRINITY_DN5211_c0_g1_i1.p1	Bmori|XP_062529124.1	60.000	15	6	0	20	34	150	217	231	887	0.11	24.6	10	1.69109
TRINITY_DN5211_c0_g1_i1.p1	Bmori|XP_062529124.1	53.333	15	7	0	20	34	150	237	251	887	0.54	22.3	10	1.69109
TRINITY_DN7874_c0_g1_i7.p1	Bmori|XP_004934317.1	23.684	76	45	3	505	570	1372	127	199	286	0.27	26.9	5.53936	26.5734
TRINITY_DN13015_c1_g2_i1.p1	Bmori|NP_001135960.1	32.692	52	29	3	67	112	112	76	127	514	0.31	22.3	46.4286	10.1167
TRINITY_DN568_c0_g1_i1.p1	Bmori|XP_062529502.1	26.866	67	43	2	389	455	588	326	386	538	0.048	28.5	11.3946	12.4535
TRINITY_DN32217_c0_g1_i1.p1	Bmori|NP_001243968.1	31.579	57	32	2	55	108	140	52	104	512	0.60	22.3	40.7143	11.1328
TRINITY_DN11186_c0_g1_i1.p1	Spodoptera|XP_035434000.2	40.625	32	15	1	182	213	527	286	313	526	0.27	25.8	6.07211	6.08365
TRINITY_DN11186_c0_g1_i1.p1	Bmori|NP_001243974.1	21.477	149	84	4	253	375	527	305	446	511	0.36	25.4	28.2732	29.1585
TRINITY_DN3758_c0_g1_i2.p1	Bmori|XP_062529124.1	28.090	89	45	4	351	434	915	813	887	887	0.11	28.1	9.72678	10.0338
TRINITY_DN10971_c0_g1_i1.p1	Bmori|XP_037875539.1	40.741	27	16	0	28	54	918	408	434	518	0.68	25.4	2.94118	5.21236
TRINITY_DN24830_c2_g1_i1.p1	Bmori|NP_001040425.1	38.636	44	18	2	10	51	100	202	238	520	0.026	25.4	44	8.46154
TRINITY_DN24830_c2_g1_i1.p1	Spodoptera|XP_050553385.1	25.862	58	39	1	33	86	100	766	823	1346	0.28	22.3	58	4.30906
TRINITY_DN24830_c2_g1_i1.p1	Bmori|XP_037874115.1	38.095	21	13	0	77	97	100	322	342	479	0.70	21.2	21	4.38413
TRINITY_DN1637_c1_g1_i1.p1	Spodoptera|XP_035454584.2	26.087	115	72	4	95	207	263	121	224	518	0.16	25.4	43.7262	22.2008
TRINITY_DN1932_c0_g1_i16.p1	Spodoptera|XP_035436808.1	34.375	32	21	0	261	292	324	235	266	434	0.32	24.6	9.87654	7.37327
TRINITY_DN4414_c0_g1_i2.p1	Spodoptera|XP_035431089.2	29.730	37	26	0	394	430	521	96	132	332	0.66	24.3	7.10173	11.1446
TRINITY_DN10_c0_g1_i19.p1	Bmori|XP_062532873.1	36.000	25	16	0	229	253	844	1	25	629	0.70	25.0	2.96209	3.97456
TRINITY_DN10_c0_g1_i19.p1	Bmori|XP_037870978.1	34.615	26	17	0	228	253	844	52	77	281	0.76	24.6	3.08057	9.25267
TRINITY_DN15835_c0_g5_i1.p1	Spodoptera|XP_035440285.2	25.000	40	30	0	18	57	122	93	132	521	0.69	21.6	32.7869	7.67754
TRINITY_DN3782_c0_g1_i7.p1	Bmori|NP_001243974.1	27.778	36	25	1	3	37	119	90	125	511	0.13	23.9	30.2521	7.04501
TRINITY_DN3084_c0_g1_i16.p1	Bmori|NP_001243980.1	22.727	44	34	0	1	44	109	293	336	520	0.11	23.9	40.367	8.46154
TRINITY_DN2148_c0_g1_i11.p1	Spodoptera|XP_035437706.2	28.333	60	36	2	1269	1321	1690	86	145	544	0.23	27.7	3.5503	11.0294
TRINITY_DN2148_c0_g1_i11.p1	Bmori|NP_001243968.1	28.571	35	25	0	224	258	1690	213	247	512	0.89	25.8	2.07101	6.83594
TRINITY_DN1933_c0_g1_i10.p1	Spodoptera|XP_050552501.1	23.673	490	322	11	27	481	481	8	480	490	3.85e-23	94.4	101.871	100
TRINITY_DN1933_c0_g1_i10.p1	Bmori|XP_004923500.1	23.742	497	308	18	19	480	481	11	471	503	2.57e-21	89.0	103.326	98.8072
TRINITY_DN1933_c0_g1_i10.p1	Bmori|XP_037874115.1	24.200	500	314	16	23	481	481	2	477	479	1.43e-20	86.3	103.95	104.384
TRINITY_DN1933_c0_g1_i10.p1	Spodoptera|XP_035456846.2	21.359	412	277	13	97	480	481	79	471	504	9.98e-15	68.2	85.6549	81.746
TRINITY_DN1235_c0_g1_i9.p1	Bmori|NP_001040425.1	62.500	16	6	0	1	16	345	175	190	520	0.13	26.2	4.63768	3.07692
TRINITY_DN1235_c0_g1_i9.p1	Bmori|NP_001243978.1	56.250	16	7	0	1	16	345	176	191	521	0.48	24.3	4.63768	3.07102
TRINITY_DN1235_c0_g2_i15.p1	Bmori|NP_001040425.1	40.000	40	15	1	258	288	617	151	190	520	0.12	26.9	6.48298	7.69231
TRINITY_DN59469_c0_g1_i1.p2	Bmori|NP_001243974.1	38.095	21	13	0	2	22	116	246	266	511	0.59	21.6	18.1034	4.10959
TRINITY_DN31444_c0_g1_i1.p1	Spodoptera|XP_035444053.2	38.000	50	27	2	53	101	104	58	104	493	0.12	23.5	48.0769	10.142
TRINITY_DN22576_c0_g1_i11.p1	Spodoptera|XP_050554451.1	24.675	77	56	1	388	464	1086	170	244	516	0.020	30.4	7.09024	14.9225
TRINITY_DN13312_c0_g1_i2.p1	Bmori|NP_001243978.1	31.915	47	29	2	79	123	126	212	257	521	0.20	23.5	37.3016	9.02111
TRINITY_DN13312_c0_g1_i2.p1	Spodoptera|XP_050559218.1	43.750	16	9	0	11	26	126	509	524	530	0.62	21.9	12.6984	3.01887
TRINITY_DN5467_c0_g1_i2.p1	Bmori|XP_037874115.1	44.444	18	10	0	445	462	542	443	460	479	0.77	24.3	3.32103	3.75783
TRINITY_DN24843_c0_g1_i10.p1	Spodoptera|XP_050553385.1	30.612	49	28	2	64	109	115	417	462	1346	0.47	21.9	42.6087	3.64042
TRINITY_DN24843_c0_g1_i10.p1	Bmori|XP_012550238.1	34.483	29	15	1	54	78	115	407	435	531	0.84	21.2	25.2174	5.46139
TRINITY_DN3618_c0_g1_i10.p1	Spodoptera|XP_035437706.2	31.818	44	28	1	248	289	661	266	309	544	0.14	26.9	6.65658	8.08824
TRINITY_DN13428_c0_g2_i1.p1	Spodoptera|XP_035458622.2	40.000	30	15	1	113	139	344	269	298	508	0.40	24.3	8.72093	5.90551
TRINITY_DN59351_c0_g1_i1.p1	Spodoptera|XP_035455002.2	24.074	54	39	1	367	418	779	232	285	521	0.55	25.4	6.93196	10.3647
TRINITY_DN153_c1_g2_i25.p1	Spodoptera|XP_035440285.2	33.333	54	28	2	62	115	157	414	459	521	0.091	25.0	34.3949	10.3647
TRINITY_DN153_c1_g2_i25.p1	Spodoptera|XP_050559578.1	34.426	61	31	2	15	66	157	340	400	514	0.13	24.3	38.8535	11.8677
TRINITY_DN1233_c0_g1_i11.p1	Bmori|XP_004930782.1	29.412	34	24	0	347	380	386	184	217	217	0.32	24.6	8.80829	15.6682
TRINITY_DN1233_c0_g1_i11.p1	Spodoptera|XP_035449983.2	25.581	86	54	3	164	240	386	296	380	539	0.81	23.5	22.2798	15.9555
TRINITY_DN310_c0_g1_i1.p1	Spodoptera|XP_035456846.2	26.471	68	45	1	795	857	1802	197	264	504	0.86	25.8	3.77358	13.4921
TRINITY_DN13568_c0_g1_i2.p1	Spodoptera|XP_050550361.1	35.484	31	20	0	320	350	408	214	244	516	0.55	24.3	7.59804	6.00775
TRINITY_DN6662_c1_g1_i2.p1	Bmori|NP_001135960.1	22.667	75	51	2	43	110	491	186	260	514	0.55	24.6	15.2749	14.5914
TRINITY_DN24143_c0_g2_i1.p1	Spodoptera|XP_035436808.1	33.333	39	26	0	441	479	734	380	418	434	0.002	33.5	5.31335	8.98618
TRINITY_DN24143_c0_g2_i1.p1	Bmori|NP_001091799.1	35.897	39	25	0	441	479	734	381	419	436	0.003	32.7	5.31335	8.94495
TRINITY_DN4529_c0_g1_i3.p1	Spodoptera|XP_035454642.2	23.256	86	64	1	634	717	917	53	138	518	0.41	26.2	9.37841	16.6023
TRINITY_DN1909_c0_g1_i1.p1	Bmori|NP_001135960.1	26.415	159	69	6	165	283	356	55	205	514	0.027	28.1	44.6629	30.9339
TRINITY_DN803_c5_g1_i2.p1	Spodoptera|XP_050556017.1	32.308	65	37	2	79	143	462	555	612	1039	0.18	26.2	14.0693	6.25602
TRINITY_DN803_c5_g1_i2.p1	Spodoptera|XP_035449978.1	31.250	32	22	0	249	280	462	389	420	769	0.77	24.3	6.92641	4.16125
