qseqid	sseqid	pident	length	qlen	slen	evalue	bitscore	qcov	scov
TRINITY_DN18452_c0_g1_i1.p1	TRINITY_DN4830_c1_g1_i1.p1	26.368	201	1399	879	8.43e-08	48.5	14.3674	22.8669
TRINITY_DN18452_c0_g1_i1.p1	TRINITY_DN4830_c1_g1_i1.p1	24.424	217	1399	879	4.77e-05	39.7	15.5111	24.6871
TRINITY_DN18452_c0_g1_i1.p1	TRINITY_DN4830_c1_g1_i1.p1	24.257	202	1399	879	8.71e-04	35.4	14.4389	22.9807
TRINITY_DN18452_c0_g1_i1.p1	TRINITY_DN18075_c0_g1_i1.p1	22.326	215	1399	645	1.92e-07	47.4	15.3681	33.3333
TRINITY_DN18452_c0_g1_i1.p1	TRINITY_DN18075_c0_g1_i1.p1	41.667	36	1399	645	7.21e-04	35.4	2.57327	5.5814
TRINITY_DN18452_c0_g1_i1.p1	TRINITY_DN4644_c0_g1_i1.p1	23.790	248	1399	638	3.25e-07	46.6	17.7269	38.8715
TRINITY_DN18452_c0_g1_i1.p1	TRINITY_DN4644_c0_g1_i1.p1	26.174	149	1399	638	4.69e-05	39.7	10.6505	23.3542
TRINITY_DN18452_c0_g1_i1.p1	TRINITY_DN13145_c0_g1_i1.p1	25.114	219	1399	593	5.22e-07	45.8	15.654	36.9309
TRINITY_DN18452_c0_g1_i1.p1	TRINITY_DN13145_c0_g1_i1.p1	25.000	204	1399	593	5.00e-06	42.7	14.5818	34.4013
TRINITY_DN18452_c0_g1_i1.p1	TRINITY_DN9946_c0_g2_i2.p1	22.549	204	1399	621	3.35e-06	43.1	14.5818	32.8502
TRINITY_DN18452_c0_g1_i1.p1	TRINITY_DN9946_c0_g2_i2.p1	25.466	161	1399	621	2.21e-04	37.4	11.5082	25.9259
TRINITY_DN18452_c0_g1_i1.p1	TRINITY_DN35371_c0_g2_i1.p1	31.667	60	1399	224	5.16e-05	38.5	4.28878	26.7857
TRINITY_DN18452_c0_g1_i1.p1	TRINITY_DN37894_c0_g1_i1.p1	29.032	93	1399	125	2.85e-04	34.7	6.64761	74.4
TRINITY_DN18452_c0_g1_i1.p1	TRINITY_DN49408_c0_g1_i1.p1	38.776	49	1399	151	5.89e-04	34.3	3.5025	32.4503
TRINITY_DN18452_c0_g1_i1.p1	TRINITY_DN49408_c0_g1_i1.p1	34.940	83	1399	151	8.03e-04	33.9	5.93281	54.9669
TRINITY_DN18452_c0_g1_i1.p1	TRINITY_DN4709_c2_g1_i1.p1	24.691	162	1399	668	6.51e-04	35.8	11.5797	24.2515
TRINITY_DN18570_c0_g1_i2.p1	TRINITY_DN1124_c0_g1_i10.p1	57.241	145	150	1273	1.37e-53	174	96.6667	11.3904
TRINITY_DN18570_c0_g1_i2.p1	TRINITY_DN16854_c0_g2_i2.p1	34.483	145	150	548	2.74e-21	81.6	96.6667	26.4599
TRINITY_DN18570_c0_g1_i2.p1	TRINITY_DN4426_c0_g1_i3.p1	27.500	80	150	707	2.88e-04	32.3	53.3333	11.3154
TRINITY_DN20355_c0_g1_i13.p1	TRINITY_DN12134_c0_g1_i3.p1	29.149	717	888	1395	1.36e-79	274	80.7432	51.3978
TRINITY_DN20355_c0_g1_i13.p1	TRINITY_DN12134_c0_g1_i3.p1	29.381	194	888	1395	1.22e-13	67.0	21.8468	13.9068
TRINITY_DN20355_c0_g1_i13.p1	TRINITY_DN662_c0_g1_i2.p1	26.294	715	888	1516	8.10e-71	248	80.518	47.1636
TRINITY_DN20355_c0_g1_i13.p1	TRINITY_DN662_c0_g1_i2.p1	30.055	183	888	1516	2.54e-14	69.3	20.6081	12.0712
TRINITY_DN20355_c0_g1_i13.p1	TRINITY_DN18452_c0_g1_i1.p1	27.486	724	888	1399	1.72e-69	244	81.5315	51.7513
TRINITY_DN20355_c0_g1_i13.p1	TRINITY_DN18452_c0_g1_i1.p1	27.027	222	888	1399	6.39e-16	74.3	25	15.8685
TRINITY_DN20355_c0_g1_i13.p1	TRINITY_DN254_c0_g1_i11.p1	26.000	850	888	1595	3.90e-66	234	95.7207	53.2915
TRINITY_DN20355_c0_g1_i13.p1	TRINITY_DN254_c0_g1_i11.p1	28.125	256	888	1595	2.51e-07	46.2	28.8288	16.0502
TRINITY_DN20355_c0_g1_i13.p1	TRINITY_DN5424_c0_g1_i1.p1	26.731	722	888	1366	3.55e-64	228	81.3063	52.8551
TRINITY_DN20355_c0_g1_i13.p1	TRINITY_DN5424_c0_g1_i1.p1	23.789	227	888	1366	6.77e-12	61.2	25.5631	16.6179
TRINITY_DN20355_c0_g1_i13.p1	TRINITY_DN662_c0_g4_i1.p1	27.635	702	888	1345	2.81e-63	224	79.0541	52.1933
TRINITY_DN20355_c0_g1_i13.p1	TRINITY_DN662_c0_g4_i1.p1	26.047	215	888	1345	5.31e-11	58.5	24.2117	15.9851
TRINITY_DN20355_c0_g1_i13.p1	TRINITY_DN9474_c0_g1_i1.p1	27.104	701	888	1452	5.65e-63	224	78.9414	48.2782
TRINITY_DN20355_c0_g1_i13.p1	TRINITY_DN9474_c0_g1_i1.p1	30.808	198	888	1452	4.36e-18	81.6	22.2973	13.6364
TRINITY_DN20355_c0_g1_i13.p1	TRINITY_DN54_c0_g1_i1.p1	26.201	687	888	1379	1.18e-62	223	77.3649	49.8187
TRINITY_DN20355_c0_g1_i13.p1	TRINITY_DN54_c0_g1_i1.p1	27.397	219	888	1379	5.04e-12	61.6	24.6622	15.8811
TRINITY_DN20355_c0_g1_i13.p1	TRINITY_DN4518_c0_g1_i1.p1	37.569	181	888	1363	2.61e-31	124	20.3829	13.2795
TRINITY_DN20355_c0_g1_i13.p1	TRINITY_DN4518_c0_g1_i1.p1	25.926	405	888	1363	8.69e-31	122	45.6081	29.7139
TRINITY_DN20355_c0_g1_i13.p1	TRINITY_DN4518_c0_g1_i1.p1	27.397	219	888	1363	3.13e-14	68.9	24.6622	16.0675
TRINITY_DN20355_c0_g1_i13.p1	TRINITY_DN1124_c0_g1_i10.p1	29.060	234	888	1273	3.87e-19	84.7	26.3514	18.3818
TRINITY_DN20355_c0_g1_i13.p1	TRINITY_DN1124_c0_g1_i10.p1	33.005	203	888	1273	4.15e-19	84.7	22.8604	15.9466
TRINITY_DN20355_c0_g1_i13.p1	TRINITY_DN4426_c0_g1_i3.p1	30.288	208	888	707	2.46e-16	75.5	23.4234	29.4201
TRINITY_DN20355_c0_g1_i13.p1	TRINITY_DN33353_c0_g1_i3.p1	25.431	232	888	849	2.02e-15	72.4	26.1261	27.3263
TRINITY_DN20355_c0_g1_i13.p1	TRINITY_DN2350_c0_g1_i14.p1	28.829	222	888	791	6.37e-15	70.9	25	28.0657
TRINITY_DN20355_c0_g1_i13.p1	TRINITY_DN5175_c0_g1_i3.p1	30.151	199	888	722	3.74e-12	62.0	22.4099	27.5623
TRINITY_DN20355_c0_g1_i13.p1	TRINITY_DN11773_c0_g1_i7.p1	35.417	96	888	768	4.46e-12	61.6	10.8108	12.5
TRINITY_DN20355_c0_g1_i13.p1	TRINITY_DN1442_c0_g1_i7.p1	30.093	216	888	795	5.61e-12	61.2	24.3243	27.1698
TRINITY_DN20355_c0_g1_i13.p1	TRINITY_DN9946_c0_g2_i2.p1	24.686	239	888	621	1.51e-11	59.7	26.9144	38.4863
TRINITY_DN20355_c0_g1_i13.p1	TRINITY_DN16854_c0_g2_i2.p1	30.081	246	888	548	1.63e-10	56.2	27.7027	44.8905
TRINITY_DN20355_c0_g1_i13.p1	TRINITY_DN11606_c0_g1_i6.p1	24.542	273	888	1641	9.82e-10	54.3	30.7432	16.6362
TRINITY_DN20355_c0_g1_i13.p1	TRINITY_DN4644_c0_g1_i1.p1	26.106	226	888	638	1.46e-09	53.5	25.4505	35.4232
TRINITY_DN20355_c0_g1_i13.p1	TRINITY_DN264_c0_g1_i11.p1	26.500	200	888	1744	2.23e-09	53.1	22.5225	11.4679
TRINITY_DN20355_c0_g1_i13.p1	TRINITY_DN12905_c0_g2_i1.p1	26.141	241	888	629	1.00e-08	50.4	27.1396	38.3148
TRINITY_DN20355_c0_g1_i13.p1	TRINITY_DN33832_c0_g1_i10.p1	37.349	83	888	1697	2.01e-07	46.6	9.34685	4.89098
TRINITY_DN20355_c0_g1_i13.p1	TRINITY_DN37894_c0_g1_i1.p1	37.097	62	888	125	1.12e-06	41.2	6.98198	49.6
TRINITY_DN20355_c0_g1_i13.p1	TRINITY_DN332_c0_g1_i5.p1	21.359	206	888	698	4.64e-06	42.0	23.1982	29.5129
TRINITY_DN20355_c0_g1_i13.p1	TRINITY_DN7214_c0_g1_i11.p1	25.641	195	888	655	5.54e-06	41.6	21.9595	29.771
TRINITY_DN20355_c0_g1_i13.p1	TRINITY_DN4830_c1_g1_i1.p1	59.375	32	888	879	4.84e-05	38.9	3.6036	3.6405
TRINITY_DN21667_c0_g1_i1.p1	TRINITY_DN264_c0_g1_i11.p1	25.994	327	465	1744	1.00e-25	103	70.3226	18.75
TRINITY_DN21667_c0_g1_i1.p1	TRINITY_DN264_c0_g1_i11.p1	25.203	123	465	1744	4.67e-05	37.7	26.4516	7.05275
TRINITY_DN21667_c0_g1_i1.p1	TRINITY_DN33832_c0_g1_i10.p1	24.828	290	465	1697	2.95e-22	92.4	62.3656	17.089
TRINITY_DN21667_c0_g1_i1.p1	TRINITY_DN33832_c0_g1_i10.p1	23.148	108	465	1697	8.18e-04	33.9	23.2258	6.36417
TRINITY_DN21780_c0_g1_i1.p1	TRINITY_DN7214_c0_g1_i11.p1	32.597	181	175	655	5.20e-33	115	103.429	27.6336
TRINITY_DN21780_c0_g1_i1.p1	TRINITY_DN4644_c0_g1_i1.p1	32.432	185	175	638	1.34e-26	97.8	105.714	28.9969
TRINITY_DN21780_c0_g1_i1.p1	TRINITY_DN4709_c2_g1_i1.p1	27.128	188	175	668	1.81e-21	83.2	107.429	28.1437
TRINITY_DN21780_c0_g1_i1.p1	TRINITY_DN12905_c0_g2_i1.p1	24.670	227	175	629	3.12e-19	76.6	129.714	36.089
TRINITY_DN21780_c0_g1_i1.p1	TRINITY_DN332_c0_g1_i5.p1	46.875	64	175	698	1.80e-17	71.6	36.5714	9.16905
TRINITY_DN21780_c0_g1_i1.p1	TRINITY_DN332_c0_g1_i5.p1	42.667	75	175	698	5.58e-17	70.1	42.8571	10.745
TRINITY_DN21780_c0_g1_i1.p1	TRINITY_DN9946_c0_g2_i2.p1	25.510	196	175	621	9.04e-16	66.6	112	31.562
TRINITY_DN21780_c0_g1_i1.p1	TRINITY_DN13145_c0_g1_i1.p1	29.825	57	175	593	4.89e-09	47.0	32.5714	9.61214
TRINITY_DN21780_c0_g1_i1.p1	TRINITY_DN18075_c0_g1_i1.p1	32.836	67	175	645	2.10e-07	42.0	38.2857	10.3876
TRINITY_DN21780_c0_g2_i1.p1	TRINITY_DN7214_c0_g1_i11.p1	39.706	136	136	655	4.93e-30	105	100	20.7634
TRINITY_DN21780_c0_g2_i1.p1	TRINITY_DN12905_c0_g2_i1.p1	40.146	137	136	629	4.13e-27	97.4	100.735	21.7806
TRINITY_DN21780_c0_g2_i1.p1	TRINITY_DN332_c0_g1_i5.p1	35.294	136	136	698	5.71e-27	97.1	100	19.4842
TRINITY_DN21780_c0_g2_i1.p1	TRINITY_DN4644_c0_g1_i1.p1	38.849	139	136	638	2.20e-26	95.5	102.206	21.7868
TRINITY_DN21780_c0_g2_i1.p1	TRINITY_DN9946_c0_g2_i2.p1	33.088	136	136	621	2.58e-23	86.7	100	21.9002
TRINITY_DN21780_c0_g2_i1.p1	TRINITY_DN4709_c2_g1_i1.p1	31.387	137	136	668	1.76e-18	72.8	100.735	20.509
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN1442_c0_g1_i7.p1	48.822	764	791	795	0.0	691	96.5866	96.1006
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN5175_c0_g1_i3.p1	39.271	741	791	722	3.58e-178	522	93.6789	102.632
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN33832_c0_g1_i10.p1	32.751	229	791	1697	9.97e-31	122	28.9507	13.4944
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN33832_c0_g1_i10.p1	29.231	260	791	1697	3.37e-23	97.8	32.8698	15.3212
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN264_c0_g1_i11.p1	34.906	212	791	1744	3.74e-30	120	26.8015	12.156
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN264_c0_g1_i11.p1	29.119	261	791	1744	2.64e-28	114	32.9962	14.9656
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN11606_c0_g1_i6.p1	33.511	188	791	1641	3.20e-23	97.8	23.7674	11.4564
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN11606_c0_g1_i6.p1	29.218	243	791	1641	4.25e-19	84.7	30.7206	14.808
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN1124_c0_g1_i10.p1	26.866	268	791	1273	3.73e-18	81.3	33.8812	21.0526
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN1124_c0_g1_i10.p1	29.596	223	791	1273	7.15e-17	77.4	28.1922	17.5177
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN35371_c0_g2_i1.p1	31.111	135	791	224	1.39e-17	75.1	17.067	60.2679
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN4644_c0_g1_i1.p1	29.756	205	791	638	7.99e-17	76.6	25.9166	32.1317
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN12134_c0_g1_i3.p1	28.774	212	791	1395	1.30e-15	73.2	26.8015	15.1971
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN12134_c0_g1_i3.p1	24.670	227	791	1395	8.23e-13	63.9	28.6979	16.2724
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN33353_c0_g1_i3.p1	25.957	235	791	849	1.56e-15	72.8	29.7092	27.6796
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN9474_c0_g1_i1.p1	27.317	205	791	1452	1.57e-15	72.8	25.9166	14.1185
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN9474_c0_g1_i1.p1	24.576	236	791	1452	2.36e-12	62.4	29.8357	16.2534
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN20355_c0_g1_i13.p1	30.531	226	791	888	1.60e-15	72.8	28.5714	25.4505
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN662_c0_g1_i2.p1	24.242	231	791	1516	2.53e-15	72.4	29.2035	15.2375
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN662_c0_g1_i2.p1	25.248	202	791	1516	8.62e-06	41.2	25.5373	13.3245
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN13145_c0_g1_i1.p1	29.437	231	791	593	2.62e-15	71.6	29.2035	38.9545
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN16854_c0_g2_i2.p1	29.694	229	791	548	4.51e-15	70.9	28.9507	41.7883
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN4426_c0_g1_i3.p1	28.800	250	791	707	1.37e-14	69.3	31.6056	35.3607
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN332_c0_g1_i5.p1	28.571	189	791	698	3.66e-14	68.2	23.8938	27.0774
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN4518_c0_g1_i1.p1	25.221	226	791	1363	4.27e-14	68.2	28.5714	16.5811
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN4518_c0_g1_i1.p1	26.000	200	791	1363	2.63e-10	55.8	25.2845	14.6735
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN5424_c0_g1_i1.p1	25.090	279	791	1366	5.38e-14	67.8	35.2718	20.4246
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN5424_c0_g1_i1.p1	26.407	231	791	1366	5.00e-13	64.7	29.2035	16.9107
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN9946_c0_g2_i2.p1	30.000	180	791	621	3.54e-13	64.7	22.756	28.9855
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN12905_c0_g2_i1.p1	28.962	183	791	629	3.89e-13	64.7	23.1353	29.0938
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN54_c0_g1_i1.p1	25.778	225	791	1379	6.04e-13	64.3	28.445	16.3162
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN54_c0_g1_i1.p1	26.818	220	791	1379	4.95e-10	55.1	27.8129	15.9536
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN662_c0_g4_i1.p1	26.027	219	791	1345	1.12e-12	63.5	27.6865	16.2825
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN662_c0_g4_i1.p1	24.402	209	791	1345	3.84e-08	48.9	26.4223	15.539
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN18452_c0_g1_i1.p1	26.165	279	791	1399	1.47e-12	63.2	35.2718	19.9428
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN18452_c0_g1_i1.p1	25.688	218	791	1399	2.87e-12	62.4	27.5601	15.5826
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN37894_c0_g1_i1.p1	31.624	117	791	125	4.32e-12	56.6	14.7914	93.6
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN7214_c0_g1_i11.p1	26.222	225	791	655	7.75e-12	60.5	28.445	34.3511
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN4709_c2_g1_i1.p1	27.660	188	791	668	2.92e-10	55.5	23.7674	28.1437
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN18075_c0_g1_i1.p1	28.177	181	791	645	4.07e-09	51.6	22.8824	28.062
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN30_c14_g1_i4.p1	26.347	167	791	669	2.96e-08	48.9	21.1125	24.9626
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN254_c0_g1_i11.p1	25.108	231	791	1595	3.05e-08	49.3	29.2035	14.4828
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN254_c0_g1_i11.p1	25.907	193	791	1595	9.19e-06	41.2	24.3995	12.1003
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN4830_c1_g1_i1.p1	42.188	64	791	879	1.06e-06	43.9	8.09102	7.281
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN4830_c1_g1_i1.p1	25.967	181	791	879	1.23e-05	40.4	22.8824	20.5916
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN11773_c0_g1_i7.p1	24.885	217	791	768	1.66e-06	43.5	27.4336	28.2552
TRINITY_DN2350_c0_g1_i14.p1	TRINITY_DN10989_c0_g1_i5.p1	33.036	112	791	198	1.18e-05	39.3	14.1593	56.5657
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN662_c0_g1_i2.p1	30.129	1623	1595	1516	0.0	676	101.755	107.058
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN18452_c0_g1_i1.p1	30.889	1350	1595	1399	1.36e-179	569	84.6395	96.4975
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN12134_c0_g1_i3.p1	29.850	1330	1595	1395	1.19e-166	534	83.3856	95.3405
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN54_c0_g1_i1.p1	30.793	1286	1595	1379	4.38e-165	530	80.627	93.256
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN4518_c0_g1_i1.p1	30.383	1356	1595	1363	1.42e-162	522	85.0157	99.4864
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN4518_c0_g1_i1.p1	25.738	237	1595	1363	3.74e-14	69.7	14.8589	17.3881
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN5424_c0_g1_i1.p1	28.271	1330	1595	1366	2.58e-156	505	83.3856	97.3646
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN5424_c0_g1_i1.p1	24.464	233	1595	1366	1.80e-12	64.3	14.6082	17.0571
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN9474_c0_g1_i1.p1	30.211	1324	1595	1452	6.50e-153	498	83.0094	91.1846
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN9474_c0_g1_i1.p1	30.660	212	1595	1452	2.08e-19	87.0	13.2915	14.6006
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN662_c0_g4_i1.p1	27.766	1401	1595	1345	2.26e-143	469	87.837	104.164
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN20355_c0_g1_i13.p1	26.000	850	1595	888	2.94e-67	238	53.2915	95.7207
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN20355_c0_g1_i13.p1	27.208	283	1595	888	2.33e-11	60.5	17.7429	31.8694
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN9986_c0_g1_i1.p1	37.870	338	1595	564	4.38e-62	215	21.1912	59.9291
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN9986_c0_g1_i1.p1	28.372	215	1595	564	6.30e-10	55.5	13.4796	38.1206
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN4426_c0_g1_i3.p1	27.713	516	1595	707	3.62e-39	149	32.3511	72.9844
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN4426_c0_g1_i3.p1	26.786	224	1595	707	2.34e-17	79.7	14.0439	31.6832
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN1124_c0_g1_i10.p1	24.675	539	1595	1273	2.53e-30	122	33.7931	42.3409
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN1124_c0_g1_i10.p1	22.932	532	1595	1273	1.89e-22	97.1	33.3542	41.791
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN1124_c0_g1_i10.p1	24.354	271	1595	1273	2.02e-15	73.9	16.9906	21.2883
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN1124_c0_g1_i10.p1	24.901	253	1595	1273	3.50e-15	73.2	15.8621	19.8743
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN33353_c0_g1_i3.p1	26.849	365	1595	849	7.27e-30	120	22.884	42.9918
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN33353_c0_g1_i3.p1	23.585	212	1595	849	9.43e-14	68.2	13.2915	24.9706
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN16854_c0_g2_i2.p1	25.520	529	1595	548	2.01e-25	104	33.1661	96.5328
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN16854_c0_g2_i2.p1	24.599	187	1595	548	5.44e-09	52.4	11.7241	34.1241
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN11773_c0_g1_i7.p1	25.122	410	1595	768	5.56e-22	94.7	25.7053	53.3854
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN11773_c0_g1_i7.p1	26.437	174	1595	768	1.09e-10	58.2	10.9091	22.6562
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN9037_c0_g1_i11.p1	33.333	216	1595	851	1.94e-21	93.2	13.5423	25.3819
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN9037_c0_g1_i11.p1	25.806	279	1595	851	8.46e-16	74.7	17.4922	32.785
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN264_c0_g1_i11.p1	27.111	225	1595	1744	1.59e-13	67.8	14.1066	12.9014
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN264_c0_g1_i11.p1	25.764	229	1595	1744	1.23e-11	61.6	14.3574	13.1307
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN264_c0_g1_i11.p1	25.094	267	1595	1744	1.06e-05	42.0	16.7398	15.3096
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN5175_c0_g1_i3.p1	25.926	270	1595	722	1.11e-12	64.7	16.9279	37.3961
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN5175_c0_g1_i3.p1	23.661	224	1595	722	7.57e-10	55.5	14.0439	31.0249
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN30_c14_g1_i4.p1	25.000	236	1595	669	1.53e-12	63.9	14.7962	35.2765
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN30_c14_g1_i4.p1	27.607	163	1595	669	7.52e-12	62.0	10.2194	24.3647
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN11606_c0_g1_i6.p1	25.909	220	1595	1641	2.56e-12	63.9	13.7931	13.4065
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN11606_c0_g1_i6.p1	26.961	204	1595	1641	6.89e-09	52.4	12.79	12.4314
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN11606_c0_g1_i6.p1	28.387	155	1595	1641	1.54e-05	41.6	9.71787	9.44546
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN10989_c0_g1_i5.p1	30.769	104	1595	198	2.91e-12	59.7	6.52038	52.5253
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN33832_c0_g1_i10.p1	26.457	223	1595	1697	1.15e-11	61.6	13.9812	13.1408
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN33832_c0_g1_i10.p1	20.736	299	1595	1697	7.44e-11	58.9	18.7461	17.6193
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN33832_c0_g1_i10.p1	22.553	235	1595	1697	1.37e-04	38.5	14.7335	13.848
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN1142_c1_g1_i12.p1	29.744	195	1595	764	5.86e-11	58.9	12.2257	25.5236
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN1142_c1_g1_i12.p1	27.219	169	1595	764	5.67e-07	45.8	10.5956	22.1204
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN2350_c0_g1_i14.p1	25.112	223	1595	791	1.20e-09	54.7	13.9812	28.1922
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN2350_c0_g1_i14.p1	24.528	265	1595	791	2.23e-08	50.4	16.6144	33.5019
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN7214_c0_g1_i11.p1	24.020	204	1595	655	3.84e-09	53.1	12.79	31.145
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN7214_c0_g1_i11.p1	27.053	207	1595	655	1.16e-06	45.1	12.9781	31.6031
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN18075_c0_g1_i1.p1	28.090	178	1595	645	1.19e-08	51.2	11.1599	27.5969
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN1442_c0_g1_i7.p1	23.667	300	1595	795	1.34e-08	51.2	18.8088	37.7358
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN1442_c0_g1_i7.p1	21.005	219	1595	795	2.91e-07	47.0	13.7304	27.5472
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN4830_c1_g1_i1.p1	27.568	185	1595	879	7.54e-07	45.8	11.5987	21.0466
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN332_c0_g1_i5.p1	25.000	212	1595	698	1.25e-06	44.7	13.2915	30.3725
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN4644_c0_g1_i1.p1	25.339	221	1595	638	1.53e-06	44.7	13.8558	34.6395
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN4644_c0_g1_i1.p1	22.018	218	1595	638	1.20e-04	38.5	13.6677	34.1693
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN9946_c0_g2_i2.p1	25.238	210	1595	621	1.71e-06	44.3	13.1661	33.8164
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN9946_c0_g2_i2.p1	28.125	96	1595	621	7.43e-05	38.9	6.01881	15.4589
TRINITY_DN254_c0_g1_i11.p1	TRINITY_DN4709_c2_g1_i1.p1	25.592	211	1595	668	4.14e-06	43.1	13.2288	31.5868
